loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x102d_2024_01_01,CUS_0x102d,0,30dpd_6mob,2024-07-01
CUS_0x1051_2024_01_01,CUS_0x1051,0,30dpd_6mob,2024-07-01
CUS_0x1269_2024_01_01,CUS_0x1269,0,30dpd_6mob,2024-07-01
CUS_0x1290_2024_01_01,CUS_0x1290,0,30dpd_6mob,2024-07-01
CUS_0x12d1_2024_01_01,CUS_0x12d1,0,30dpd_6mob,2024-07-01
CUS_0x12d5_2024_01_01,CUS_0x12d5,0,30dpd_6mob,2024-07-01
CUS_0x133e_2024_01_01,CUS_0x133e,0,30dpd_6mob,2024-07-01
CUS_0x1383_2024_01_01,CUS_0x1383,0,30dpd_6mob,2024-07-01
CUS_0x143c_2024_01_01,CUS_0x143c,0,30dpd_6mob,2024-07-01
CUS_0x14d0_2024_01_01,CUS_0x14d0,0,30dpd_6mob,2024-07-01
CUS_0x150d_2024_01_01,CUS_0x150d,1,30dpd_6mob,2024-07-01
CUS_0x1550_2024_01_01,CUS_0x1550,0,30dpd_6mob,2024-07-01
CUS_0x1589_2024_01_01,CUS_0x1589,0,30dpd_6mob,2024-07-01
CUS_0x1668_2024_01_01,CUS_0x1668,0,30dpd_6mob,2024-07-01
CUS_0x167a_2024_01_01,CUS_0x167a,0,30dpd_6mob,2024-07-01
CUS_0x1688_2024_01_01,CUS_0x1688,0,30dpd_6mob,2024-07-01
CUS_0x1718_2024_01_01,CUS_0x1718,1,30dpd_6mob,2024-07-01
CUS_0x1758_2024_01_01,CUS_0x1758,0,30dpd_6mob,2024-07-01
CUS_0x1764_2024_01_01,CUS_0x1764,0,30dpd_6mob,2024-07-01
CUS_0x17e3_2024_01_01,CUS_0x17e3,1,30dpd_6mob,2024-07-01
CUS_0x18cb_2024_01_01,CUS_0x18cb,1,30dpd_6mob,2024-07-01
CUS_0x1942_2024_01_01,CUS_0x1942,1,30dpd_6mob,2024-07-01
CUS_0x198e_2024_01_01,CUS_0x198e,1,30dpd_6mob,2024-07-01
CUS_0x19a7_2024_01_01,CUS_0x19a7,1,30dpd_6mob,2024-07-01
CUS_0x19b5_2024_01_01,CUS_0x19b5,1,30dpd_6mob,2024-07-01
CUS_0x1b09_2024_01_01,CUS_0x1b09,0,30dpd_6mob,2024-07-01
CUS_0x1bff_2024_01_01,CUS_0x1bff,0,30dpd_6mob,2024-07-01
CUS_0x1c12_2024_01_01,CUS_0x1c12,0,30dpd_6mob,2024-07-01
CUS_0x1c1f_2024_01_01,CUS_0x1c1f,1,30dpd_6mob,2024-07-01
CUS_0x1c7e_2024_01_01,CUS_0x1c7e,0,30dpd_6mob,2024-07-01
CUS_0x1cc4_2024_01_01,CUS_0x1cc4,0,30dpd_6mob,2024-07-01
CUS_0x1cce_2024_01_01,CUS_0x1cce,1,30dpd_6mob,2024-07-01
CUS_0x1d1b_2024_01_01,CUS_0x1d1b,1,30dpd_6mob,2024-07-01
CUS_0x1d33_2024_01_01,CUS_0x1d33,1,30dpd_6mob,2024-07-01
CUS_0x1d9a_2024_01_01,CUS_0x1d9a,0,30dpd_6mob,2024-07-01
CUS_0x1e2d_2024_01_01,CUS_0x1e2d,0,30dpd_6mob,2024-07-01
CUS_0x1e72_2024_01_01,CUS_0x1e72,0,30dpd_6mob,2024-07-01
CUS_0x1eee_2024_01_01,CUS_0x1eee,0,30dpd_6mob,2024-07-01
CUS_0x1efd_2024_01_01,CUS_0x1efd,0,30dpd_6mob,2024-07-01
CUS_0x1f43_2024_01_01,CUS_0x1f43,0,30dpd_6mob,2024-07-01
