loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1015_2023_08_01,CUS_0x1015,0,30dpd_6mob,2024-02-01
CUS_0x1032_2023_08_01,CUS_0x1032,0,30dpd_6mob,2024-02-01
CUS_0x106f_2023_08_01,CUS_0x106f,0,30dpd_6mob,2024-02-01
CUS_0x11c0_2023_08_01,CUS_0x11c0,0,30dpd_6mob,2024-02-01
CUS_0x1255_2023_08_01,CUS_0x1255,0,30dpd_6mob,2024-02-01
CUS_0x12ea_2023_08_01,CUS_0x12ea,0,30dpd_6mob,2024-02-01
CUS_0x1326_2023_08_01,CUS_0x1326,1,30dpd_6mob,2024-02-01
CUS_0x136c_2023_08_01,CUS_0x136c,1,30dpd_6mob,2024-02-01
CUS_0x138f_2023_08_01,CUS_0x138f,1,30dpd_6mob,2024-02-01
CUS_0x13e7_2023_08_01,CUS_0x13e7,1,30dpd_6mob,2024-02-01
CUS_0x143a_2023_08_01,CUS_0x143a,0,30dpd_6mob,2024-02-01
CUS_0x1453_2023_08_01,CUS_0x1453,0,30dpd_6mob,2024-02-01
CUS_0x1471_2023_08_01,CUS_0x1471,0,30dpd_6mob,2024-02-01
CUS_0x14cf_2023_08_01,CUS_0x14cf,0,30dpd_6mob,2024-02-01
CUS_0x15c4_2023_08_01,CUS_0x15c4,0,30dpd_6mob,2024-02-01
CUS_0x15f2_2023_08_01,CUS_0x15f2,1,30dpd_6mob,2024-02-01
CUS_0x1661_2023_08_01,CUS_0x1661,1,30dpd_6mob,2024-02-01
CUS_0x1676_2023_08_01,CUS_0x1676,0,30dpd_6mob,2024-02-01
CUS_0x1709_2023_08_01,CUS_0x1709,0,30dpd_6mob,2024-02-01
CUS_0x17c5_2023_08_01,CUS_0x17c5,0,30dpd_6mob,2024-02-01
CUS_0x181a_2023_08_01,CUS_0x181a,0,30dpd_6mob,2024-02-01
CUS_0x1848_2023_08_01,CUS_0x1848,1,30dpd_6mob,2024-02-01
CUS_0x1864_2023_08_01,CUS_0x1864,0,30dpd_6mob,2024-02-01
CUS_0x1869_2023_08_01,CUS_0x1869,0,30dpd_6mob,2024-02-01
CUS_0x18d4_2023_08_01,CUS_0x18d4,0,30dpd_6mob,2024-02-01
CUS_0x192d_2023_08_01,CUS_0x192d,1,30dpd_6mob,2024-02-01
CUS_0x1930_2023_08_01,CUS_0x1930,0,30dpd_6mob,2024-02-01
CUS_0x1941_2023_08_01,CUS_0x1941,1,30dpd_6mob,2024-02-01
CUS_0x1ab9_2023_08_01,CUS_0x1ab9,0,30dpd_6mob,2024-02-01
CUS_0x1b4d_2023_08_01,CUS_0x1b4d,0,30dpd_6mob,2024-02-01
CUS_0x1bc0_2023_08_01,CUS_0x1bc0,0,30dpd_6mob,2024-02-01
CUS_0x1bdf_2023_08_01,CUS_0x1bdf,1,30dpd_6mob,2024-02-01
CUS_0x1c83_2023_08_01,CUS_0x1c83,0,30dpd_6mob,2024-02-01
CUS_0x1d1c_2023_08_01,CUS_0x1d1c,0,30dpd_6mob,2024-02-01
CUS_0x1d21_2023_08_01,CUS_0x1d21,0,30dpd_6mob,2024-02-01
CUS_0x1dc1_2023_08_01,CUS_0x1dc1,1,30dpd_6mob,2024-02-01
CUS_0x1ec2_2023_08_01,CUS_0x1ec2,0,30dpd_6mob,2024-02-01
CUS_0x1f49_2023_08_01,CUS_0x1f49,0,30dpd_6mob,2024-02-01
CUS_0x1fbb_2023_08_01,CUS_0x1fbb,0,30dpd_6mob,2024-02-01
CUS_0x2037_2023_08_01,CUS_0x2037,0,30dpd_6mob,2024-02-01
CUS_0x2083_2023_08_01,CUS_0x2083,0,30dpd_6mob,2024-02-01
CUS_0x20ac_2023_08_01,CUS_0x20ac,0,30dpd_6mob,2024-02-01
CUS_0x2181_2023_08_01,CUS_0x2181,0,30dpd_6mob,2024-02-01
CUS_0x2238_2023_08_01,CUS_0x2238,0,30dpd_6mob,2024-02-01
CUS_0x22ea_2023_08_01,CUS_0x22ea,0,30dpd_6mob,2024-02-01
CUS_0x23c1_2023_08_01,CUS_0x23c1,0,30dpd_6mob,2024-02-01
CUS_0x2443_2023_08_01,CUS_0x2443,1,30dpd_6mob,2024-02-01
CUS_0x248f_2023_08_01,CUS_0x248f,0,30dpd_6mob,2024-02-01
CUS_0x2493_2023_08_01,CUS_0x2493,1,30dpd_6mob,2024-02-01
CUS_0x24bb_2023_08_01,CUS_0x24bb,0,30dpd_6mob,2024-02-01
CUS_0x25ce_2023_08_01,CUS_0x25ce,0,30dpd_6mob,2024-02-01
CUS_0x25f1_2023_08_01,CUS_0x25f1,0,30dpd_6mob,2024-02-01
CUS_0x2657_2023_08_01,CUS_0x2657,0,30dpd_6mob,2024-02-01
CUS_0x26be_2023_08_01,CUS_0x26be,0,30dpd_6mob,2024-02-01
CUS_0x26d4_2023_08_01,CUS_0x26d4,1,30dpd_6mob,2024-02-01
CUS_0x2761_2023_08_01,CUS_0x2761,0,30dpd_6mob,2024-02-01
CUS_0x27a9_2023_08_01,CUS_0x27a9,0,30dpd_6mob,2024-02-01
CUS_0x27fb_2023_08_01,CUS_0x27fb,0,30dpd_6mob,2024-02-01
CUS_0x288b_2023_08_01,CUS_0x288b,0,30dpd_6mob,2024-02-01
CUS_0x2890_2023_08_01,CUS_0x2890,1,30dpd_6mob,2024-02-01
CUS_0x28b4_2023_08_01,CUS_0x28b4,0,30dpd_6mob,2024-02-01
CUS_0x28ba_2023_08_01,CUS_0x28ba,0,30dpd_6mob,2024-02-01
CUS_0x28d2_2023_08_01,CUS_0x28d2,0,30dpd_6mob,2024-02-01
CUS_0x2907_2023_08_01,CUS_0x2907,0,30dpd_6mob,2024-02-01
CUS_0x2923_2023_08_01,CUS_0x2923,1,30dpd_6mob,2024-02-01
CUS_0x294b_2023_08_01,CUS_0x294b,0,30dpd_6mob,2024-02-01
CUS_0x29d8_2023_08_01,CUS_0x29d8,1,30dpd_6mob,2024-02-01
CUS_0x29ef_2023_08_01,CUS_0x29ef,0,30dpd_6mob,2024-02-01
CUS_0x29fa_2023_08_01,CUS_0x29fa,0,30dpd_6mob,2024-02-01
CUS_0x2a68_2023_08_01,CUS_0x2a68,0,30dpd_6mob,2024-02-01
CUS_0x2a69_2023_08_01,CUS_0x2a69,0,30dpd_6mob,2024-02-01
CUS_0x2aac_2023_08_01,CUS_0x2aac,1,30dpd_6mob,2024-02-01
CUS_0x2aff_2023_08_01,CUS_0x2aff,0,30dpd_6mob,2024-02-01
CUS_0x2b06_2023_08_01,CUS_0x2b06,0,30dpd_6mob,2024-02-01
