loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1000_2023_05_01,CUS_0x1000,1,30dpd_6mob,2023-11-01
CUS_0x108a_2023_05_01,CUS_0x108a,0,30dpd_6mob,2023-11-01
CUS_0x10f9_2023_05_01,CUS_0x10f9,0,30dpd_6mob,2023-11-01
CUS_0x1119_2023_05_01,CUS_0x1119,1,30dpd_6mob,2023-11-01
CUS_0x1192_2023_05_01,CUS_0x1192,0,30dpd_6mob,2023-11-01
CUS_0x11b1_2023_05_01,CUS_0x11b1,0,30dpd_6mob,2023-11-01
CUS_0x12a7_2023_05_01,CUS_0x12a7,0,30dpd_6mob,2023-11-01
CUS_0x12a9_2023_05_01,CUS_0x12a9,0,30dpd_6mob,2023-11-01
CUS_0x1340_2023_05_01,CUS_0x1340,0,30dpd_6mob,2023-11-01
CUS_0x13d1_2023_05_01,CUS_0x13d1,1,30dpd_6mob,2023-11-01
CUS_0x13eb_2023_05_01,CUS_0x13eb,1,30dpd_6mob,2023-11-01
CUS_0x14ba_2023_05_01,CUS_0x14ba,1,30dpd_6mob,2023-11-01
CUS_0x1577_2023_05_01,CUS_0x1577,0,30dpd_6mob,2023-11-01
CUS_0x1616_2023_05_01,CUS_0x1616,0,30dpd_6mob,2023-11-01
CUS_0x168d_2023_05_01,CUS_0x168d,0,30dpd_6mob,2023-11-01
CUS_0x1735_2023_05_01,CUS_0x1735,0,30dpd_6mob,2023-11-01
CUS_0x1786_2023_05_01,CUS_0x1786,0,30dpd_6mob,2023-11-01
CUS_0x17a9_2023_05_01,CUS_0x17a9,0,30dpd_6mob,2023-11-01
CUS_0x17b0_2023_05_01,CUS_0x17b0,0,30dpd_6mob,2023-11-01
CUS_0x17c4_2023_05_01,CUS_0x17c4,1,30dpd_6mob,2023-11-01
CUS_0x1854_2023_05_01,CUS_0x1854,0,30dpd_6mob,2023-11-01
CUS_0x1962_2023_05_01,CUS_0x1962,0,30dpd_6mob,2023-11-01
CUS_0x1a87_2023_05_01,CUS_0x1a87,0,30dpd_6mob,2023-11-01
CUS_0x1b07_2023_05_01,CUS_0x1b07,0,30dpd_6mob,2023-11-01
CUS_0x1b0c_2023_05_01,CUS_0x1b0c,1,30dpd_6mob,2023-11-01
CUS_0x1bf1_2023_05_01,CUS_0x1bf1,0,30dpd_6mob,2023-11-01
CUS_0x1c57_2023_05_01,CUS_0x1c57,0,30dpd_6mob,2023-11-01
CUS_0x1cf3_2023_05_01,CUS_0x1cf3,0,30dpd_6mob,2023-11-01
CUS_0x1d46_2023_05_01,CUS_0x1d46,0,30dpd_6mob,2023-11-01
