loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1057_2023_09_01,CUS_0x1057,0,30dpd_6mob,2024-03-01
CUS_0x1169_2023_09_01,CUS_0x1169,0,30dpd_6mob,2024-03-01
CUS_0x117d_2023_09_01,CUS_0x117d,0,30dpd_6mob,2024-03-01
CUS_0x1182_2023_09_01,CUS_0x1182,0,30dpd_6mob,2024-03-01
CUS_0x11c6_2023_09_01,CUS_0x11c6,0,30dpd_6mob,2024-03-01
CUS_0x1246_2023_09_01,CUS_0x1246,1,30dpd_6mob,2024-03-01
CUS_0x12bf_2023_09_01,CUS_0x12bf,0,30dpd_6mob,2024-03-01
CUS_0x12ec_2023_09_01,CUS_0x12ec,1,30dpd_6mob,2024-03-01
CUS_0x1330_2023_09_01,CUS_0x1330,1,30dpd_6mob,2024-03-01
CUS_0x141c_2023_09_01,CUS_0x141c,0,30dpd_6mob,2024-03-01
CUS_0x1430_2023_09_01,CUS_0x1430,0,30dpd_6mob,2024-03-01
CUS_0x14d1_2023_09_01,CUS_0x14d1,1,30dpd_6mob,2024-03-01
CUS_0x14de_2023_09_01,CUS_0x14de,0,30dpd_6mob,2024-03-01
CUS_0x14e5_2023_09_01,CUS_0x14e5,1,30dpd_6mob,2024-03-01
CUS_0x1619_2023_09_01,CUS_0x1619,1,30dpd_6mob,2024-03-01
CUS_0x1666_2023_09_01,CUS_0x1666,0,30dpd_6mob,2024-03-01
CUS_0x16f8_2023_09_01,CUS_0x16f8,0,30dpd_6mob,2024-03-01
CUS_0x180a_2023_09_01,CUS_0x180a,0,30dpd_6mob,2024-03-01
CUS_0x18e2_2023_09_01,CUS_0x18e2,0,30dpd_6mob,2024-03-01
CUS_0x1938_2023_09_01,CUS_0x1938,0,30dpd_6mob,2024-03-01
CUS_0x1abc_2023_09_01,CUS_0x1abc,0,30dpd_6mob,2024-03-01
CUS_0x1be2_2023_09_01,CUS_0x1be2,0,30dpd_6mob,2024-03-01
CUS_0x1c70_2023_09_01,CUS_0x1c70,0,30dpd_6mob,2024-03-01
CUS_0x1c89_2023_09_01,CUS_0x1c89,0,30dpd_6mob,2024-03-01
CUS_0x1ccf_2023_09_01,CUS_0x1ccf,1,30dpd_6mob,2024-03-01
CUS_0x1d56_2023_09_01,CUS_0x1d56,1,30dpd_6mob,2024-03-01
CUS_0x1d64_2023_09_01,CUS_0x1d64,0,30dpd_6mob,2024-03-01
CUS_0x1d86_2023_09_01,CUS_0x1d86,0,30dpd_6mob,2024-03-01
CUS_0x1e46_2023_09_01,CUS_0x1e46,1,30dpd_6mob,2024-03-01
CUS_0x1f2c_2023_09_01,CUS_0x1f2c,0,30dpd_6mob,2024-03-01
CUS_0x1f60_2023_09_01,CUS_0x1f60,1,30dpd_6mob,2024-03-01
CUS_0x1fa0_2023_09_01,CUS_0x1fa0,0,30dpd_6mob,2024-03-01
CUS_0x2002_2023_09_01,CUS_0x2002,0,30dpd_6mob,2024-03-01
CUS_0x206b_2023_09_01,CUS_0x206b,1,30dpd_6mob,2024-03-01
CUS_0x210d_2023_09_01,CUS_0x210d,0,30dpd_6mob,2024-03-01
CUS_0x215d_2023_09_01,CUS_0x215d,0,30dpd_6mob,2024-03-01
CUS_0x219c_2023_09_01,CUS_0x219c,1,30dpd_6mob,2024-03-01
CUS_0x21cd_2023_09_01,CUS_0x21cd,0,30dpd_6mob,2024-03-01
CUS_0x21f7_2023_09_01,CUS_0x21f7,0,30dpd_6mob,2024-03-01
CUS_0x2217_2023_09_01,CUS_0x2217,0,30dpd_6mob,2024-03-01
CUS_0x23bf_2023_09_01,CUS_0x23bf,0,30dpd_6mob,2024-03-01
CUS_0x2441_2023_09_01,CUS_0x2441,1,30dpd_6mob,2024-03-01
CUS_0x2488_2023_09_01,CUS_0x2488,0,30dpd_6mob,2024-03-01
CUS_0x2491_2023_09_01,CUS_0x2491,1,30dpd_6mob,2024-03-01
CUS_0x24bf_2023_09_01,CUS_0x24bf,0,30dpd_6mob,2024-03-01
CUS_0x24f1_2023_09_01,CUS_0x24f1,0,30dpd_6mob,2024-03-01
CUS_0x251a_2023_09_01,CUS_0x251a,0,30dpd_6mob,2024-03-01
CUS_0x2584_2023_09_01,CUS_0x2584,0,30dpd_6mob,2024-03-01
CUS_0x2637_2023_09_01,CUS_0x2637,0,30dpd_6mob,2024-03-01
CUS_0x271b_2023_09_01,CUS_0x271b,0,30dpd_6mob,2024-03-01
CUS_0x2746_2023_09_01,CUS_0x2746,0,30dpd_6mob,2024-03-01
CUS_0x27a3_2023_09_01,CUS_0x27a3,0,30dpd_6mob,2024-03-01
CUS_0x2913_2023_09_01,CUS_0x2913,0,30dpd_6mob,2024-03-01
CUS_0x297f_2023_09_01,CUS_0x297f,1,30dpd_6mob,2024-03-01
CUS_0x29b4_2023_09_01,CUS_0x29b4,0,30dpd_6mob,2024-03-01
CUS_0x29e1_2023_09_01,CUS_0x29e1,1,30dpd_6mob,2024-03-01
CUS_0x29f9_2023_09_01,CUS_0x29f9,0,30dpd_6mob,2024-03-01
CUS_0x2a25_2023_09_01,CUS_0x2a25,0,30dpd_6mob,2024-03-01
CUS_0x2a61_2023_09_01,CUS_0x2a61,1,30dpd_6mob,2024-03-01
CUS_0x2ac8_2023_09_01,CUS_0x2ac8,0,30dpd_6mob,2024-03-01
CUS_0x2aed_2023_09_01,CUS_0x2aed,0,30dpd_6mob,2024-03-01
CUS_0x2b29_2023_09_01,CUS_0x2b29,1,30dpd_6mob,2024-03-01
CUS_0x2b60_2023_09_01,CUS_0x2b60,1,30dpd_6mob,2024-03-01
CUS_0x2b77_2023_09_01,CUS_0x2b77,0,30dpd_6mob,2024-03-01
CUS_0x2bc0_2023_09_01,CUS_0x2bc0,0,30dpd_6mob,2024-03-01
CUS_0x2bf1_2023_09_01,CUS_0x2bf1,0,30dpd_6mob,2024-03-01
CUS_0x2c14_2023_09_01,CUS_0x2c14,1,30dpd_6mob,2024-03-01
CUS_0x2c81_2023_09_01,CUS_0x2c81,0,30dpd_6mob,2024-03-01
CUS_0x2c9f_2023_09_01,CUS_0x2c9f,0,30dpd_6mob,2024-03-01
CUS_0x2ca3_2023_09_01,CUS_0x2ca3,1,30dpd_6mob,2024-03-01
CUS_0x2d50_2023_09_01,CUS_0x2d50,0,30dpd_6mob,2024-03-01
CUS_0x2d76_2023_09_01,CUS_0x2d76,0,30dpd_6mob,2024-03-01
