loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x10aa_2023_02_01,CUS_0x10aa,0,30dpd_6mob,2023-08-01
CUS_0x113e_2023_02_01,CUS_0x113e,1,30dpd_6mob,2023-08-01
CUS_0x1140_2023_02_01,CUS_0x1140,0,30dpd_6mob,2023-08-01
CUS_0x1155_2023_02_01,CUS_0x1155,0,30dpd_6mob,2023-08-01
CUS_0x1252_2023_02_01,CUS_0x1252,0,30dpd_6mob,2023-08-01
CUS_0x129b_2023_02_01,CUS_0x129b,0,30dpd_6mob,2023-08-01
CUS_0x12a6_2023_02_01,CUS_0x12a6,1,30dpd_6mob,2023-08-01
CUS_0x135c_2023_02_01,CUS_0x135c,0,30dpd_6mob,2023-08-01
CUS_0x1452_2023_02_01,CUS_0x1452,1,30dpd_6mob,2023-08-01
CUS_0x14d5_2023_02_01,CUS_0x14d5,0,30dpd_6mob,2023-08-01
CUS_0x15b7_2023_02_01,CUS_0x15b7,1,30dpd_6mob,2023-08-01
CUS_0x160a_2023_02_01,CUS_0x160a,0,30dpd_6mob,2023-08-01
CUS_0x164a_2023_02_01,CUS_0x164a,0,30dpd_6mob,2023-08-01
CUS_0x16a4_2023_02_01,CUS_0x16a4,1,30dpd_6mob,2023-08-01
CUS_0x17bb_2023_02_01,CUS_0x17bb,1,30dpd_6mob,2023-08-01
CUS_0x185e_2023_02_01,CUS_0x185e,1,30dpd_6mob,2023-08-01
CUS_0x1881_2023_02_01,CUS_0x1881,1,30dpd_6mob,2023-08-01
CUS_0x1899_2023_02_01,CUS_0x1899,1,30dpd_6mob,2023-08-01
CUS_0x18ac_2023_02_01,CUS_0x18ac,1,30dpd_6mob,2023-08-01
CUS_0x18d7_2023_02_01,CUS_0x18d7,0,30dpd_6mob,2023-08-01
CUS_0x1902_2023_02_01,CUS_0x1902,0,30dpd_6mob,2023-08-01
CUS_0x191b_2023_02_01,CUS_0x191b,1,30dpd_6mob,2023-08-01
CUS_0x1934_2023_02_01,CUS_0x1934,1,30dpd_6mob,2023-08-01
CUS_0x1993_2023_02_01,CUS_0x1993,0,30dpd_6mob,2023-08-01
CUS_0x19a8_2023_02_01,CUS_0x19a8,0,30dpd_6mob,2023-08-01
CUS_0x1a18_2023_02_01,CUS_0x1a18,0,30dpd_6mob,2023-08-01
CUS_0x1b9a_2023_02_01,CUS_0x1b9a,0,30dpd_6mob,2023-08-01
CUS_0x1c47_2023_02_01,CUS_0x1c47,0,30dpd_6mob,2023-08-01
CUS_0x1c61_2023_02_01,CUS_0x1c61,0,30dpd_6mob,2023-08-01
CUS_0x1dbd_2023_02_01,CUS_0x1dbd,1,30dpd_6mob,2023-08-01
CUS_0x1de6_2023_02_01,CUS_0x1de6,1,30dpd_6mob,2023-08-01
CUS_0x1e5e_2023_02_01,CUS_0x1e5e,0,30dpd_6mob,2023-08-01
CUS_0x1ef7_2023_02_01,CUS_0x1ef7,1,30dpd_6mob,2023-08-01
CUS_0x1eff_2023_02_01,CUS_0x1eff,0,30dpd_6mob,2023-08-01
CUS_0x1f3d_2023_02_01,CUS_0x1f3d,0,30dpd_6mob,2023-08-01
CUS_0x204a_2023_02_01,CUS_0x204a,0,30dpd_6mob,2023-08-01
CUS_0x2108_2023_02_01,CUS_0x2108,1,30dpd_6mob,2023-08-01
CUS_0x2168_2023_02_01,CUS_0x2168,0,30dpd_6mob,2023-08-01
CUS_0x2171_2023_02_01,CUS_0x2171,0,30dpd_6mob,2023-08-01
CUS_0x2174_2023_02_01,CUS_0x2174,0,30dpd_6mob,2023-08-01
CUS_0x21b6_2023_02_01,CUS_0x21b6,0,30dpd_6mob,2023-08-01
CUS_0x2216_2023_02_01,CUS_0x2216,0,30dpd_6mob,2023-08-01
CUS_0x2218_2023_02_01,CUS_0x2218,0,30dpd_6mob,2023-08-01
CUS_0x227e_2023_02_01,CUS_0x227e,0,30dpd_6mob,2023-08-01
CUS_0x229f_2023_02_01,CUS_0x229f,1,30dpd_6mob,2023-08-01
CUS_0x22bc_2023_02_01,CUS_0x22bc,1,30dpd_6mob,2023-08-01
CUS_0x2344_2023_02_01,CUS_0x2344,1,30dpd_6mob,2023-08-01
CUS_0x2363_2023_02_01,CUS_0x2363,1,30dpd_6mob,2023-08-01
CUS_0x236b_2023_02_01,CUS_0x236b,0,30dpd_6mob,2023-08-01
CUS_0x23c5_2023_02_01,CUS_0x23c5,0,30dpd_6mob,2023-08-01
CUS_0x24b2_2023_02_01,CUS_0x24b2,0,30dpd_6mob,2023-08-01
CUS_0x24d7_2023_02_01,CUS_0x24d7,0,30dpd_6mob,2023-08-01
CUS_0x25d8_2023_02_01,CUS_0x25d8,1,30dpd_6mob,2023-08-01
CUS_0x2602_2023_02_01,CUS_0x2602,0,30dpd_6mob,2023-08-01
CUS_0x2694_2023_02_01,CUS_0x2694,1,30dpd_6mob,2023-08-01
CUS_0x269b_2023_02_01,CUS_0x269b,1,30dpd_6mob,2023-08-01
CUS_0x269f_2023_02_01,CUS_0x269f,1,30dpd_6mob,2023-08-01
CUS_0x26e3_2023_02_01,CUS_0x26e3,0,30dpd_6mob,2023-08-01
CUS_0x26f8_2023_02_01,CUS_0x26f8,1,30dpd_6mob,2023-08-01
CUS_0x2742_2023_02_01,CUS_0x2742,1,30dpd_6mob,2023-08-01
CUS_0x27ae_2023_02_01,CUS_0x27ae,0,30dpd_6mob,2023-08-01
CUS_0x284f_2023_02_01,CUS_0x284f,0,30dpd_6mob,2023-08-01
CUS_0x287f_2023_02_01,CUS_0x287f,0,30dpd_6mob,2023-08-01
CUS_0x2951_2023_02_01,CUS_0x2951,0,30dpd_6mob,2023-08-01
CUS_0x2985_2023_02_01,CUS_0x2985,0,30dpd_6mob,2023-08-01
CUS_0x2a79_2023_02_01,CUS_0x2a79,0,30dpd_6mob,2023-08-01
CUS_0x2b3c_2023_02_01,CUS_0x2b3c,0,30dpd_6mob,2023-08-01
CUS_0x2bc8_2023_02_01,CUS_0x2bc8,0,30dpd_6mob,2023-08-01
CUS_0x2bc9_2023_02_01,CUS_0x2bc9,1,30dpd_6mob,2023-08-01
CUS_0x2bcb_2023_02_01,CUS_0x2bcb,0,30dpd_6mob,2023-08-01
CUS_0x2bfb_2023_02_01,CUS_0x2bfb,1,30dpd_6mob,2023-08-01
CUS_0x2cad_2023_02_01,CUS_0x2cad,0,30dpd_6mob,2023-08-01
CUS_0x2cc2_2023_02_01,CUS_0x2cc2,1,30dpd_6mob,2023-08-01
CUS_0x2d1e_2023_02_01,CUS_0x2d1e,0,30dpd_6mob,2023-08-01
CUS_0x2dbf_2023_02_01,CUS_0x2dbf,0,30dpd_6mob,2023-08-01
CUS_0x2dc0_2023_02_01,CUS_0x2dc0,1,30dpd_6mob,2023-08-01
CUS_0x2de3_2023_02_01,CUS_0x2de3,0,30dpd_6mob,2023-08-01
