loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x10bb_2023_03_01,CUS_0x10bb,0,30dpd_6mob,2023-09-01
CUS_0x10eb_2023_03_01,CUS_0x10eb,0,30dpd_6mob,2023-09-01
CUS_0x1132_2023_03_01,CUS_0x1132,1,30dpd_6mob,2023-09-01
CUS_0x1135_2023_03_01,CUS_0x1135,0,30dpd_6mob,2023-09-01
CUS_0x11c7_2023_03_01,CUS_0x11c7,0,30dpd_6mob,2023-09-01
CUS_0x123a_2023_03_01,CUS_0x123a,1,30dpd_6mob,2023-09-01
CUS_0x1271_2023_03_01,CUS_0x1271,0,30dpd_6mob,2023-09-01
CUS_0x12dd_2023_03_01,CUS_0x12dd,0,30dpd_6mob,2023-09-01
CUS_0x1324_2023_03_01,CUS_0x1324,1,30dpd_6mob,2023-09-01
CUS_0x136b_2023_03_01,CUS_0x136b,1,30dpd_6mob,2023-09-01
CUS_0x13df_2023_03_01,CUS_0x13df,1,30dpd_6mob,2023-09-01
CUS_0x13ee_2023_03_01,CUS_0x13ee,0,30dpd_6mob,2023-09-01
CUS_0x14d8_2023_03_01,CUS_0x14d8,1,30dpd_6mob,2023-09-01
CUS_0x1521_2023_03_01,CUS_0x1521,0,30dpd_6mob,2023-09-01
CUS_0x15a4_2023_03_01,CUS_0x15a4,0,30dpd_6mob,2023-09-01
CUS_0x15b9_2023_03_01,CUS_0x15b9,0,30dpd_6mob,2023-09-01
CUS_0x1690_2023_03_01,CUS_0x1690,1,30dpd_6mob,2023-09-01
CUS_0x16d0_2023_03_01,CUS_0x16d0,0,30dpd_6mob,2023-09-01
CUS_0x1769_2023_03_01,CUS_0x1769,0,30dpd_6mob,2023-09-01
CUS_0x17c3_2023_03_01,CUS_0x17c3,1,30dpd_6mob,2023-09-01
CUS_0x1844_2023_03_01,CUS_0x1844,0,30dpd_6mob,2023-09-01
CUS_0x18a6_2023_03_01,CUS_0x18a6,0,30dpd_6mob,2023-09-01
CUS_0x1a33_2023_03_01,CUS_0x1a33,1,30dpd_6mob,2023-09-01
CUS_0x1a3a_2023_03_01,CUS_0x1a3a,0,30dpd_6mob,2023-09-01
CUS_0x1a77_2023_03_01,CUS_0x1a77,0,30dpd_6mob,2023-09-01
CUS_0x1aa0_2023_03_01,CUS_0x1aa0,0,30dpd_6mob,2023-09-01
CUS_0x1add_2023_03_01,CUS_0x1add,0,30dpd_6mob,2023-09-01
CUS_0x1ba9_2023_03_01,CUS_0x1ba9,1,30dpd_6mob,2023-09-01
CUS_0x1c2f_2023_03_01,CUS_0x1c2f,0,30dpd_6mob,2023-09-01
CUS_0x1c76_2023_03_01,CUS_0x1c76,0,30dpd_6mob,2023-09-01
CUS_0x1c78_2023_03_01,CUS_0x1c78,1,30dpd_6mob,2023-09-01
CUS_0x1cb0_2023_03_01,CUS_0x1cb0,0,30dpd_6mob,2023-09-01
CUS_0x1d08_2023_03_01,CUS_0x1d08,0,30dpd_6mob,2023-09-01
CUS_0x1d18_2023_03_01,CUS_0x1d18,0,30dpd_6mob,2023-09-01
CUS_0x1d3e_2023_03_01,CUS_0x1d3e,0,30dpd_6mob,2023-09-01
CUS_0x1d79_2023_03_01,CUS_0x1d79,0,30dpd_6mob,2023-09-01
CUS_0x1db5_2023_03_01,CUS_0x1db5,0,30dpd_6mob,2023-09-01
CUS_0x1e8e_2023_03_01,CUS_0x1e8e,0,30dpd_6mob,2023-09-01
CUS_0x1f39_2023_03_01,CUS_0x1f39,1,30dpd_6mob,2023-09-01
CUS_0x1f4b_2023_03_01,CUS_0x1f4b,0,30dpd_6mob,2023-09-01
CUS_0x1f8c_2023_03_01,CUS_0x1f8c,1,30dpd_6mob,2023-09-01
CUS_0x1f8d_2023_03_01,CUS_0x1f8d,0,30dpd_6mob,2023-09-01
CUS_0x2041_2023_03_01,CUS_0x2041,0,30dpd_6mob,2023-09-01
CUS_0x2087_2023_03_01,CUS_0x2087,0,30dpd_6mob,2023-09-01
CUS_0x2159_2023_03_01,CUS_0x2159,0,30dpd_6mob,2023-09-01
CUS_0x21d8_2023_03_01,CUS_0x21d8,0,30dpd_6mob,2023-09-01
CUS_0x21e6_2023_03_01,CUS_0x21e6,0,30dpd_6mob,2023-09-01
CUS_0x2293_2023_03_01,CUS_0x2293,0,30dpd_6mob,2023-09-01
CUS_0x231b_2023_03_01,CUS_0x231b,1,30dpd_6mob,2023-09-01
CUS_0x233e_2023_03_01,CUS_0x233e,0,30dpd_6mob,2023-09-01
CUS_0x23b2_2023_03_01,CUS_0x23b2,0,30dpd_6mob,2023-09-01
CUS_0x23b9_2023_03_01,CUS_0x23b9,0,30dpd_6mob,2023-09-01
CUS_0x23e2_2023_03_01,CUS_0x23e2,0,30dpd_6mob,2023-09-01
CUS_0x25ea_2023_03_01,CUS_0x25ea,1,30dpd_6mob,2023-09-01
CUS_0x25ed_2023_03_01,CUS_0x25ed,0,30dpd_6mob,2023-09-01
CUS_0x262e_2023_03_01,CUS_0x262e,1,30dpd_6mob,2023-09-01
CUS_0x2652_2023_03_01,CUS_0x2652,0,30dpd_6mob,2023-09-01
CUS_0x26aa_2023_03_01,CUS_0x26aa,0,30dpd_6mob,2023-09-01
CUS_0x26fd_2023_03_01,CUS_0x26fd,0,30dpd_6mob,2023-09-01
CUS_0x2747_2023_03_01,CUS_0x2747,0,30dpd_6mob,2023-09-01
CUS_0x275d_2023_03_01,CUS_0x275d,1,30dpd_6mob,2023-09-01
