loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1048_2024_02_01,CUS_0x1048,1,30dpd_6mob,2024-08-01
CUS_0x10c0_2024_02_01,CUS_0x10c0,1,30dpd_6mob,2024-08-01
CUS_0x115c_2024_02_01,CUS_0x115c,0,30dpd_6mob,2024-08-01
CUS_0x12b6_2024_02_01,CUS_0x12b6,0,30dpd_6mob,2024-08-01
CUS_0x12b8_2024_02_01,CUS_0x12b8,1,30dpd_6mob,2024-08-01
CUS_0x12ef_2024_02_01,CUS_0x12ef,0,30dpd_6mob,2024-08-01
CUS_0x134d_2024_02_01,CUS_0x134d,0,30dpd_6mob,2024-08-01
CUS_0x13c2_2024_02_01,CUS_0x13c2,0,30dpd_6mob,2024-08-01
CUS_0x1414_2024_02_01,CUS_0x1414,0,30dpd_6mob,2024-08-01
CUS_0x1470_2024_02_01,CUS_0x1470,0,30dpd_6mob,2024-08-01
CUS_0x15cc_2024_02_01,CUS_0x15cc,1,30dpd_6mob,2024-08-01
CUS_0x15da_2024_02_01,CUS_0x15da,0,30dpd_6mob,2024-08-01
CUS_0x15f7_2024_02_01,CUS_0x15f7,1,30dpd_6mob,2024-08-01
CUS_0x1739_2024_02_01,CUS_0x1739,1,30dpd_6mob,2024-08-01
CUS_0x178b_2024_02_01,CUS_0x178b,0,30dpd_6mob,2024-08-01
CUS_0x17ec_2024_02_01,CUS_0x17ec,0,30dpd_6mob,2024-08-01
CUS_0x18f4_2024_02_01,CUS_0x18f4,0,30dpd_6mob,2024-08-01
CUS_0x1914_2024_02_01,CUS_0x1914,1,30dpd_6mob,2024-08-01
CUS_0x1935_2024_02_01,CUS_0x1935,0,30dpd_6mob,2024-08-01
CUS_0x194b_2024_02_01,CUS_0x194b,1,30dpd_6mob,2024-08-01
CUS_0x19fc_2024_02_01,CUS_0x19fc,0,30dpd_6mob,2024-08-01
CUS_0x1b3a_2024_02_01,CUS_0x1b3a,0,30dpd_6mob,2024-08-01
CUS_0x1bb0_2024_02_01,CUS_0x1bb0,0,30dpd_6mob,2024-08-01
CUS_0x1bbf_2024_02_01,CUS_0x1bbf,1,30dpd_6mob,2024-08-01
CUS_0x1bef_2024_02_01,CUS_0x1bef,0,30dpd_6mob,2024-08-01
CUS_0x1c24_2024_02_01,CUS_0x1c24,0,30dpd_6mob,2024-08-01
CUS_0x1c31_2024_02_01,CUS_0x1c31,1,30dpd_6mob,2024-08-01
CUS_0x1d3d_2024_02_01,CUS_0x1d3d,1,30dpd_6mob,2024-08-01
CUS_0x1e50_2024_02_01,CUS_0x1e50,0,30dpd_6mob,2024-08-01
CUS_0x1ef9_2024_02_01,CUS_0x1ef9,0,30dpd_6mob,2024-08-01
CUS_0x1f4f_2024_02_01,CUS_0x1f4f,0,30dpd_6mob,2024-08-01
CUS_0x1f91_2024_02_01,CUS_0x1f91,0,30dpd_6mob,2024-08-01
CUS_0x1fa5_2024_02_01,CUS_0x1fa5,0,30dpd_6mob,2024-08-01
CUS_0x1fcc_2024_02_01,CUS_0x1fcc,0,30dpd_6mob,2024-08-01
CUS_0x2032_2024_02_01,CUS_0x2032,1,30dpd_6mob,2024-08-01
CUS_0x20c4_2024_02_01,CUS_0x20c4,1,30dpd_6mob,2024-08-01
CUS_0x2127_2024_02_01,CUS_0x2127,0,30dpd_6mob,2024-08-01
CUS_0x2170_2024_02_01,CUS_0x2170,0,30dpd_6mob,2024-08-01
CUS_0x2226_2024_02_01,CUS_0x2226,0,30dpd_6mob,2024-08-01
CUS_0x230c_2024_02_01,CUS_0x230c,1,30dpd_6mob,2024-08-01
CUS_0x231f_2024_02_01,CUS_0x231f,0,30dpd_6mob,2024-08-01
CUS_0x2358_2024_02_01,CUS_0x2358,0,30dpd_6mob,2024-08-01
CUS_0x2365_2024_02_01,CUS_0x2365,1,30dpd_6mob,2024-08-01
