loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1056_2023_04_01,CUS_0x1056,1,30dpd_6mob,2023-10-01
CUS_0x11fc_2023_04_01,CUS_0x11fc,0,30dpd_6mob,2023-10-01
CUS_0x1216_2023_04_01,CUS_0x1216,1,30dpd_6mob,2023-10-01
CUS_0x1285_2023_04_01,CUS_0x1285,0,30dpd_6mob,2023-10-01
CUS_0x12be_2023_04_01,CUS_0x12be,0,30dpd_6mob,2023-10-01
CUS_0x12c1_2023_04_01,CUS_0x12c1,1,30dpd_6mob,2023-10-01
CUS_0x130b_2023_04_01,CUS_0x130b,0,30dpd_6mob,2023-10-01
CUS_0x141d_2023_04_01,CUS_0x141d,0,30dpd_6mob,2023-10-01
CUS_0x1431_2023_04_01,CUS_0x1431,1,30dpd_6mob,2023-10-01
CUS_0x148b_2023_04_01,CUS_0x148b,0,30dpd_6mob,2023-10-01
CUS_0x14b4_2023_04_01,CUS_0x14b4,0,30dpd_6mob,2023-10-01
CUS_0x14ff_2023_04_01,CUS_0x14ff,1,30dpd_6mob,2023-10-01
CUS_0x1537_2023_04_01,CUS_0x1537,1,30dpd_6mob,2023-10-01
CUS_0x163c_2023_04_01,CUS_0x163c,0,30dpd_6mob,2023-10-01
CUS_0x1746_2023_04_01,CUS_0x1746,1,30dpd_6mob,2023-10-01
CUS_0x1755_2023_04_01,CUS_0x1755,0,30dpd_6mob,2023-10-01
CUS_0x17d1_2023_04_01,CUS_0x17d1,0,30dpd_6mob,2023-10-01
CUS_0x1894_2023_04_01,CUS_0x1894,0,30dpd_6mob,2023-10-01
CUS_0x18b9_2023_04_01,CUS_0x18b9,1,30dpd_6mob,2023-10-01
CUS_0x1911_2023_04_01,CUS_0x1911,0,30dpd_6mob,2023-10-01
CUS_0x1924_2023_04_01,CUS_0x1924,0,30dpd_6mob,2023-10-01
CUS_0x192f_2023_04_01,CUS_0x192f,1,30dpd_6mob,2023-10-01
CUS_0x197f_2023_04_01,CUS_0x197f,0,30dpd_6mob,2023-10-01
CUS_0x1a8d_2023_04_01,CUS_0x1a8d,0,30dpd_6mob,2023-10-01
CUS_0x1b0f_2023_04_01,CUS_0x1b0f,1,30dpd_6mob,2023-10-01
CUS_0x1b56_2023_04_01,CUS_0x1b56,1,30dpd_6mob,2023-10-01
CUS_0x1b59_2023_04_01,CUS_0x1b59,0,30dpd_6mob,2023-10-01
CUS_0x1be4_2023_04_01,CUS_0x1be4,0,30dpd_6mob,2023-10-01
CUS_0x1c5d_2023_04_01,CUS_0x1c5d,0,30dpd_6mob,2023-10-01
CUS_0x1cc0_2023_04_01,CUS_0x1cc0,0,30dpd_6mob,2023-10-01
CUS_0x1cd1_2023_04_01,CUS_0x1cd1,1,30dpd_6mob,2023-10-01
CUS_0x1d7a_2023_04_01,CUS_0x1d7a,1,30dpd_6mob,2023-10-01
CUS_0x1def_2023_04_01,CUS_0x1def,0,30dpd_6mob,2023-10-01
CUS_0x1e48_2023_04_01,CUS_0x1e48,0,30dpd_6mob,2023-10-01
CUS_0x1e4d_2023_04_01,CUS_0x1e4d,0,30dpd_6mob,2023-10-01
CUS_0x1e6b_2023_04_01,CUS_0x1e6b,1,30dpd_6mob,2023-10-01
CUS_0x1e9b_2023_04_01,CUS_0x1e9b,1,30dpd_6mob,2023-10-01
CUS_0x1e9e_2023_04_01,CUS_0x1e9e,1,30dpd_6mob,2023-10-01
CUS_0x1efc_2023_04_01,CUS_0x1efc,0,30dpd_6mob,2023-10-01
CUS_0x1f9e_2023_04_01,CUS_0x1f9e,0,30dpd_6mob,2023-10-01
CUS_0x2048_2023_04_01,CUS_0x2048,0,30dpd_6mob,2023-10-01
CUS_0x207a_2023_04_01,CUS_0x207a,0,30dpd_6mob,2023-10-01
CUS_0x2084_2023_04_01,CUS_0x2084,0,30dpd_6mob,2023-10-01
CUS_0x20fe_2023_04_01,CUS_0x20fe,0,30dpd_6mob,2023-10-01
CUS_0x2123_2023_04_01,CUS_0x2123,0,30dpd_6mob,2023-10-01
CUS_0x2126_2023_04_01,CUS_0x2126,0,30dpd_6mob,2023-10-01
CUS_0x21a1_2023_04_01,CUS_0x21a1,1,30dpd_6mob,2023-10-01
CUS_0x21c3_2023_04_01,CUS_0x21c3,1,30dpd_6mob,2023-10-01
CUS_0x2246_2023_04_01,CUS_0x2246,0,30dpd_6mob,2023-10-01
CUS_0x2255_2023_04_01,CUS_0x2255,1,30dpd_6mob,2023-10-01
CUS_0x2288_2023_04_01,CUS_0x2288,0,30dpd_6mob,2023-10-01
CUS_0x22a3_2023_04_01,CUS_0x22a3,0,30dpd_6mob,2023-10-01
CUS_0x2317_2023_04_01,CUS_0x2317,0,30dpd_6mob,2023-10-01
CUS_0x233a_2023_04_01,CUS_0x233a,0,30dpd_6mob,2023-10-01
CUS_0x265a_2023_04_01,CUS_0x265a,0,30dpd_6mob,2023-10-01
CUS_0x271e_2023_04_01,CUS_0x271e,0,30dpd_6mob,2023-10-01
CUS_0x275a_2023_04_01,CUS_0x275a,1,30dpd_6mob,2023-10-01
CUS_0x2771_2023_04_01,CUS_0x2771,1,30dpd_6mob,2023-10-01
CUS_0x279f_2023_04_01,CUS_0x279f,1,30dpd_6mob,2023-10-01
CUS_0x27e8_2023_04_01,CUS_0x27e8,1,30dpd_6mob,2023-10-01
CUS_0x299d_2023_04_01,CUS_0x299d,0,30dpd_6mob,2023-10-01
CUS_0x29dd_2023_04_01,CUS_0x29dd,0,30dpd_6mob,2023-10-01
CUS_0x2a12_2023_04_01,CUS_0x2a12,0,30dpd_6mob,2023-10-01
CUS_0x2a3a_2023_04_01,CUS_0x2a3a,1,30dpd_6mob,2023-10-01
CUS_0x2a77_2023_04_01,CUS_0x2a77,0,30dpd_6mob,2023-10-01
CUS_0x2acc_2023_04_01,CUS_0x2acc,1,30dpd_6mob,2023-10-01
CUS_0x2b51_2023_04_01,CUS_0x2b51,0,30dpd_6mob,2023-10-01
CUS_0x2b7e_2023_04_01,CUS_0x2b7e,0,30dpd_6mob,2023-10-01
CUS_0x2bfe_2023_04_01,CUS_0x2bfe,0,30dpd_6mob,2023-10-01
CUS_0x2c04_2023_04_01,CUS_0x2c04,1,30dpd_6mob,2023-10-01
CUS_0x2c6f_2023_04_01,CUS_0x2c6f,0,30dpd_6mob,2023-10-01
CUS_0x2c8f_2023_04_01,CUS_0x2c8f,1,30dpd_6mob,2023-10-01
CUS_0x2cd9_2023_04_01,CUS_0x2cd9,1,30dpd_6mob,2023-10-01
CUS_0x2d38_2023_04_01,CUS_0x2d38,0,30dpd_6mob,2023-10-01
CUS_0x2dd6_2023_04_01,CUS_0x2dd6,0,30dpd_6mob,2023-10-01
CUS_0x2eac_2023_04_01,CUS_0x2eac,0,30dpd_6mob,2023-10-01
CUS_0x2eb1_2023_04_01,CUS_0x2eb1,0,30dpd_6mob,2023-10-01
