loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1009_2025_01_01,CUS_0x1009,0,30dpd_6mob,2025-07-01
CUS_0x1098_2025_01_01,CUS_0x1098,1,30dpd_6mob,2025-07-01
CUS_0x109f_2025_01_01,CUS_0x109f,0,30dpd_6mob,2025-07-01
CUS_0x10b6_2025_01_01,CUS_0x10b6,0,30dpd_6mob,2025-07-01
CUS_0x10e2_2025_01_01,CUS_0x10e2,0,30dpd_6mob,2025-07-01
CUS_0x114b_2025_01_01,CUS_0x114b,0,30dpd_6mob,2025-07-01
CUS_0x11b7_2025_01_01,CUS_0x11b7,0,30dpd_6mob,2025-07-01
CUS_0x11c1_2025_01_01,CUS_0x11c1,0,30dpd_6mob,2025-07-01
CUS_0x11d9_2025_01_01,CUS_0x11d9,0,30dpd_6mob,2025-07-01
CUS_0x120d_2025_01_01,CUS_0x120d,0,30dpd_6mob,2025-07-01
CUS_0x1258_2025_01_01,CUS_0x1258,0,30dpd_6mob,2025-07-01
CUS_0x130c_2025_01_01,CUS_0x130c,1,30dpd_6mob,2025-07-01
CUS_0x133d_2025_01_01,CUS_0x133d,0,30dpd_6mob,2025-07-01
CUS_0x133f_2025_01_01,CUS_0x133f,0,30dpd_6mob,2025-07-01
CUS_0x13e4_2025_01_01,CUS_0x13e4,0,30dpd_6mob,2025-07-01
CUS_0x1463_2025_01_01,CUS_0x1463,0,30dpd_6mob,2025-07-01
CUS_0x1499_2025_01_01,CUS_0x1499,0,30dpd_6mob,2025-07-01
CUS_0x15c5_2025_01_01,CUS_0x15c5,0,30dpd_6mob,2025-07-01
CUS_0x165f_2025_01_01,CUS_0x165f,0,30dpd_6mob,2025-07-01
CUS_0x1697_2025_01_01,CUS_0x1697,1,30dpd_6mob,2025-07-01
CUS_0x16ae_2025_01_01,CUS_0x16ae,0,30dpd_6mob,2025-07-01
CUS_0x1705_2025_01_01,CUS_0x1705,0,30dpd_6mob,2025-07-01
CUS_0x1806_2025_01_01,CUS_0x1806,0,30dpd_6mob,2025-07-01
CUS_0x18b5_2025_01_01,CUS_0x18b5,1,30dpd_6mob,2025-07-01
CUS_0x18be_2025_01_01,CUS_0x18be,1,30dpd_6mob,2025-07-01
CUS_0x19a3_2025_01_01,CUS_0x19a3,1,30dpd_6mob,2025-07-01
CUS_0x1a23_2025_01_01,CUS_0x1a23,0,30dpd_6mob,2025-07-01
CUS_0x1a86_2025_01_01,CUS_0x1a86,1,30dpd_6mob,2025-07-01
CUS_0x1be1_2025_01_01,CUS_0x1be1,1,30dpd_6mob,2025-07-01
CUS_0x1c59_2025_01_01,CUS_0x1c59,0,30dpd_6mob,2025-07-01
CUS_0x1cbd_2025_01_01,CUS_0x1cbd,0,30dpd_6mob,2025-07-01
CUS_0x1cbe_2025_01_01,CUS_0x1cbe,0,30dpd_6mob,2025-07-01
CUS_0x1ccd_2025_01_01,CUS_0x1ccd,0,30dpd_6mob,2025-07-01
CUS_0x1de9_2025_01_01,CUS_0x1de9,0,30dpd_6mob,2025-07-01
CUS_0x1deb_2025_01_01,CUS_0x1deb,0,30dpd_6mob,2025-07-01
CUS_0x1f15_2025_01_01,CUS_0x1f15,1,30dpd_6mob,2025-07-01
CUS_0x1f2f_2025_01_01,CUS_0x1f2f,0,30dpd_6mob,2025-07-01
CUS_0x206c_2025_01_01,CUS_0x206c,0,30dpd_6mob,2025-07-01
CUS_0x20e5_2025_01_01,CUS_0x20e5,0,30dpd_6mob,2025-07-01
CUS_0x21ac_2025_01_01,CUS_0x21ac,1,30dpd_6mob,2025-07-01
CUS_0x21be_2025_01_01,CUS_0x21be,0,30dpd_6mob,2025-07-01
CUS_0x22c1_2025_01_01,CUS_0x22c1,0,30dpd_6mob,2025-07-01
CUS_0x22c5_2025_01_01,CUS_0x22c5,0,30dpd_6mob,2025-07-01
CUS_0x22f7_2025_01_01,CUS_0x22f7,0,30dpd_6mob,2025-07-01
