loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1038_2024_10_01,CUS_0x1038,0,30dpd_6mob,2025-04-01
CUS_0x104f_2024_10_01,CUS_0x104f,0,30dpd_6mob,2025-04-01
CUS_0x10a9_2024_10_01,CUS_0x10a9,0,30dpd_6mob,2025-04-01
CUS_0x111b_2024_10_01,CUS_0x111b,0,30dpd_6mob,2025-04-01
CUS_0x1123_2024_10_01,CUS_0x1123,1,30dpd_6mob,2025-04-01
CUS_0x1151_2024_10_01,CUS_0x1151,0,30dpd_6mob,2025-04-01
CUS_0x1193_2024_10_01,CUS_0x1193,0,30dpd_6mob,2025-04-01
CUS_0x1277_2024_10_01,CUS_0x1277,0,30dpd_6mob,2025-04-01
CUS_0x1278_2024_10_01,CUS_0x1278,0,30dpd_6mob,2025-04-01
CUS_0x132f_2024_10_01,CUS_0x132f,1,30dpd_6mob,2025-04-01
CUS_0x13fa_2024_10_01,CUS_0x13fa,1,30dpd_6mob,2025-04-01
CUS_0x1410_2024_10_01,CUS_0x1410,1,30dpd_6mob,2025-04-01
CUS_0x1436_2024_10_01,CUS_0x1436,0,30dpd_6mob,2025-04-01
CUS_0x1447_2024_10_01,CUS_0x1447,0,30dpd_6mob,2025-04-01
CUS_0x14d9_2024_10_01,CUS_0x14d9,0,30dpd_6mob,2025-04-01
CUS_0x1540_2024_10_01,CUS_0x1540,0,30dpd_6mob,2025-04-01
CUS_0x155b_2024_10_01,CUS_0x155b,1,30dpd_6mob,2025-04-01
CUS_0x157d_2024_10_01,CUS_0x157d,0,30dpd_6mob,2025-04-01
CUS_0x1600_2024_10_01,CUS_0x1600,1,30dpd_6mob,2025-04-01
CUS_0x1607_2024_10_01,CUS_0x1607,0,30dpd_6mob,2025-04-01
CUS_0x1612_2024_10_01,CUS_0x1612,0,30dpd_6mob,2025-04-01
CUS_0x1663_2024_10_01,CUS_0x1663,0,30dpd_6mob,2025-04-01
CUS_0x1673_2024_10_01,CUS_0x1673,0,30dpd_6mob,2025-04-01
CUS_0x1680_2024_10_01,CUS_0x1680,1,30dpd_6mob,2025-04-01
