loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1013_2023_12_01,CUS_0x1013,0,30dpd_6mob,2024-06-01
CUS_0x104a_2023_12_01,CUS_0x104a,0,30dpd_6mob,2024-06-01
CUS_0x1063_2023_12_01,CUS_0x1063,0,30dpd_6mob,2024-06-01
CUS_0x10d7_2023_12_01,CUS_0x10d7,1,30dpd_6mob,2024-06-01
CUS_0x10fd_2023_12_01,CUS_0x10fd,1,30dpd_6mob,2024-06-01
CUS_0x1139_2023_12_01,CUS_0x1139,0,30dpd_6mob,2024-06-01
CUS_0x1207_2023_12_01,CUS_0x1207,1,30dpd_6mob,2024-06-01
CUS_0x1250_2023_12_01,CUS_0x1250,0,30dpd_6mob,2024-06-01
CUS_0x12f2_2023_12_01,CUS_0x12f2,1,30dpd_6mob,2024-06-01
CUS_0x1348_2023_12_01,CUS_0x1348,0,30dpd_6mob,2024-06-01
CUS_0x1355_2023_12_01,CUS_0x1355,1,30dpd_6mob,2024-06-01
CUS_0x138b_2023_12_01,CUS_0x138b,1,30dpd_6mob,2024-06-01
CUS_0x13db_2023_12_01,CUS_0x13db,0,30dpd_6mob,2024-06-01
CUS_0x13e3_2023_12_01,CUS_0x13e3,0,30dpd_6mob,2024-06-01
CUS_0x1439_2023_12_01,CUS_0x1439,0,30dpd_6mob,2024-06-01
CUS_0x1441_2023_12_01,CUS_0x1441,0,30dpd_6mob,2024-06-01
CUS_0x1488_2023_12_01,CUS_0x1488,0,30dpd_6mob,2024-06-01
CUS_0x14d3_2023_12_01,CUS_0x14d3,0,30dpd_6mob,2024-06-01
CUS_0x16a6_2023_12_01,CUS_0x16a6,0,30dpd_6mob,2024-06-01
CUS_0x17d3_2023_12_01,CUS_0x17d3,1,30dpd_6mob,2024-06-01
CUS_0x187e_2023_12_01,CUS_0x187e,1,30dpd_6mob,2024-06-01
CUS_0x189e_2023_12_01,CUS_0x189e,0,30dpd_6mob,2024-06-01
CUS_0x1915_2023_12_01,CUS_0x1915,0,30dpd_6mob,2024-06-01
CUS_0x1916_2023_12_01,CUS_0x1916,0,30dpd_6mob,2024-06-01
CUS_0x1956_2023_12_01,CUS_0x1956,0,30dpd_6mob,2024-06-01
CUS_0x1971_2023_12_01,CUS_0x1971,0,30dpd_6mob,2024-06-01
CUS_0x1a4d_2023_12_01,CUS_0x1a4d,0,30dpd_6mob,2024-06-01
CUS_0x1a59_2023_12_01,CUS_0x1a59,0,30dpd_6mob,2024-06-01
CUS_0x1af1_2023_12_01,CUS_0x1af1,1,30dpd_6mob,2024-06-01
CUS_0x1b29_2023_12_01,CUS_0x1b29,0,30dpd_6mob,2024-06-01
CUS_0x1cab_2023_12_01,CUS_0x1cab,1,30dpd_6mob,2024-06-01
CUS_0x1cee_2023_12_01,CUS_0x1cee,0,30dpd_6mob,2024-06-01
CUS_0x1cfd_2023_12_01,CUS_0x1cfd,0,30dpd_6mob,2024-06-01
CUS_0x1dda_2023_12_01,CUS_0x1dda,0,30dpd_6mob,2024-06-01
CUS_0x1de5_2023_12_01,CUS_0x1de5,1,30dpd_6mob,2024-06-01
CUS_0x1e3e_2023_12_01,CUS_0x1e3e,0,30dpd_6mob,2024-06-01
CUS_0x1e87_2023_12_01,CUS_0x1e87,0,30dpd_6mob,2024-06-01
CUS_0x1e8c_2023_12_01,CUS_0x1e8c,1,30dpd_6mob,2024-06-01
CUS_0x1e9c_2023_12_01,CUS_0x1e9c,0,30dpd_6mob,2024-06-01
CUS_0x1ed3_2023_12_01,CUS_0x1ed3,0,30dpd_6mob,2024-06-01
CUS_0x1f88_2023_12_01,CUS_0x1f88,0,30dpd_6mob,2024-06-01
CUS_0x1fae_2023_12_01,CUS_0x1fae,0,30dpd_6mob,2024-06-01
CUS_0x1ffb_2023_12_01,CUS_0x1ffb,1,30dpd_6mob,2024-06-01
CUS_0x2000_2023_12_01,CUS_0x2000,1,30dpd_6mob,2024-06-01
CUS_0x20f8_2023_12_01,CUS_0x20f8,0,30dpd_6mob,2024-06-01
CUS_0x2142_2023_12_01,CUS_0x2142,0,30dpd_6mob,2024-06-01
CUS_0x219b_2023_12_01,CUS_0x219b,1,30dpd_6mob,2024-06-01
CUS_0x21ce_2023_12_01,CUS_0x21ce,0,30dpd_6mob,2024-06-01
CUS_0x21f9_2023_12_01,CUS_0x21f9,0,30dpd_6mob,2024-06-01
CUS_0x2314_2023_12_01,CUS_0x2314,0,30dpd_6mob,2024-06-01
CUS_0x2378_2023_12_01,CUS_0x2378,1,30dpd_6mob,2024-06-01
CUS_0x2390_2023_12_01,CUS_0x2390,0,30dpd_6mob,2024-06-01
CUS_0x242a_2023_12_01,CUS_0x242a,0,30dpd_6mob,2024-06-01
CUS_0x2451_2023_12_01,CUS_0x2451,1,30dpd_6mob,2024-06-01
CUS_0x24f9_2023_12_01,CUS_0x24f9,0,30dpd_6mob,2024-06-01
CUS_0x2526_2023_12_01,CUS_0x2526,0,30dpd_6mob,2024-06-01
CUS_0x2541_2023_12_01,CUS_0x2541,0,30dpd_6mob,2024-06-01
CUS_0x257e_2023_12_01,CUS_0x257e,0,30dpd_6mob,2024-06-01
CUS_0x25c0_2023_12_01,CUS_0x25c0,1,30dpd_6mob,2024-06-01
CUS_0x25fd_2023_12_01,CUS_0x25fd,0,30dpd_6mob,2024-06-01
CUS_0x261d_2023_12_01,CUS_0x261d,0,30dpd_6mob,2024-06-01
CUS_0x2659_2023_12_01,CUS_0x2659,1,30dpd_6mob,2024-06-01
CUS_0x269d_2023_12_01,CUS_0x269d,0,30dpd_6mob,2024-06-01
CUS_0x26a5_2023_12_01,CUS_0x26a5,0,30dpd_6mob,2024-06-01
CUS_0x26c6_2023_12_01,CUS_0x26c6,1,30dpd_6mob,2024-06-01
CUS_0x279c_2023_12_01,CUS_0x279c,0,30dpd_6mob,2024-06-01
CUS_0x27e2_2023_12_01,CUS_0x27e2,1,30dpd_6mob,2024-06-01
CUS_0x286a_2023_12_01,CUS_0x286a,0,30dpd_6mob,2024-06-01
CUS_0x2878_2023_12_01,CUS_0x2878,0,30dpd_6mob,2024-06-01
CUS_0x28de_2023_12_01,CUS_0x28de,1,30dpd_6mob,2024-06-01
CUS_0x28ec_2023_12_01,CUS_0x28ec,1,30dpd_6mob,2024-06-01
CUS_0x29cd_2023_12_01,CUS_0x29cd,0,30dpd_6mob,2024-06-01
CUS_0x2a47_2023_12_01,CUS_0x2a47,0,30dpd_6mob,2024-06-01
CUS_0x2a5c_2023_12_01,CUS_0x2a5c,0,30dpd_6mob,2024-06-01
CUS_0x2ad5_2023_12_01,CUS_0x2ad5,0,30dpd_6mob,2024-06-01
CUS_0x2b5d_2023_12_01,CUS_0x2b5d,1,30dpd_6mob,2024-06-01
CUS_0x2b99_2023_12_01,CUS_0x2b99,1,30dpd_6mob,2024-06-01
CUS_0x2b9f_2023_12_01,CUS_0x2b9f,1,30dpd_6mob,2024-06-01
CUS_0x2c2d_2023_12_01,CUS_0x2c2d,0,30dpd_6mob,2024-06-01
CUS_0x2c34_2023_12_01,CUS_0x2c34,0,30dpd_6mob,2024-06-01
CUS_0x2c55_2023_12_01,CUS_0x2c55,0,30dpd_6mob,2024-06-01
CUS_0x2cab_2023_12_01,CUS_0x2cab,1,30dpd_6mob,2024-06-01
CUS_0x2ce9_2023_12_01,CUS_0x2ce9,0,30dpd_6mob,2024-06-01
CUS_0x2d27_2023_12_01,CUS_0x2d27,0,30dpd_6mob,2024-06-01
CUS_0x2da4_2023_12_01,CUS_0x2da4,0,30dpd_6mob,2024-06-01
CUS_0x2dc9_2023_12_01,CUS_0x2dc9,0,30dpd_6mob,2024-06-01
CUS_0x2ddd_2023_12_01,CUS_0x2ddd,0,30dpd_6mob,2024-06-01
CUS_0x2e7f_2023_12_01,CUS_0x2e7f,0,30dpd_6mob,2024-06-01
CUS_0x2e90_2023_12_01,CUS_0x2e90,0,30dpd_6mob,2024-06-01
CUS_0x2ef8_2023_12_01,CUS_0x2ef8,0,30dpd_6mob,2024-06-01
CUS_0x2f02_2023_12_01,CUS_0x2f02,0,30dpd_6mob,2024-06-01
CUS_0x2f08_2023_12_01,CUS_0x2f08,0,30dpd_6mob,2024-06-01
CUS_0x2f56_2023_12_01,CUS_0x2f56,0,30dpd_6mob,2024-06-01
CUS_0x3048_2023_12_01,CUS_0x3048,1,30dpd_6mob,2024-06-01
CUS_0x30ae_2023_12_01,CUS_0x30ae,1,30dpd_6mob,2024-06-01
CUS_0x3117_2023_12_01,CUS_0x3117,1,30dpd_6mob,2024-06-01
CUS_0x311a_2023_12_01,CUS_0x311a,0,30dpd_6mob,2024-06-01
CUS_0x320f_2023_12_01,CUS_0x320f,0,30dpd_6mob,2024-06-01
CUS_0x33d6_2023_12_01,CUS_0x33d6,0,30dpd_6mob,2024-06-01
CUS_0x3404_2023_12_01,CUS_0x3404,0,30dpd_6mob,2024-06-01
CUS_0x3513_2023_12_01,CUS_0x3513,1,30dpd_6mob,2024-06-01
CUS_0x368f_2023_12_01,CUS_0x368f,0,30dpd_6mob,2024-06-01
CUS_0x36a0_2023_12_01,CUS_0x36a0,0,30dpd_6mob,2024-06-01
CUS_0x3720_2023_12_01,CUS_0x3720,1,30dpd_6mob,2024-06-01
CUS_0x3763_2023_12_01,CUS_0x3763,0,30dpd_6mob,2024-06-01
CUS_0x3767_2023_12_01,CUS_0x3767,0,30dpd_6mob,2024-06-01
CUS_0x3793_2023_12_01,CUS_0x3793,0,30dpd_6mob,2024-06-01
CUS_0x3870_2023_12_01,CUS_0x3870,1,30dpd_6mob,2024-06-01
CUS_0x390d_2023_12_01,CUS_0x390d,0,30dpd_6mob,2024-06-01
CUS_0x3948_2023_12_01,CUS_0x3948,0,30dpd_6mob,2024-06-01
CUS_0x3a94_2023_12_01,CUS_0x3a94,0,30dpd_6mob,2024-06-01
CUS_0x3abe_2023_12_01,CUS_0x3abe,1,30dpd_6mob,2024-06-01
CUS_0x3ae1_2023_12_01,CUS_0x3ae1,1,30dpd_6mob,2024-06-01
CUS_0x3b7e_2023_12_01,CUS_0x3b7e,0,30dpd_6mob,2024-06-01
CUS_0x3b85_2023_12_01,CUS_0x3b85,0,30dpd_6mob,2024-06-01
CUS_0x3baf_2023_12_01,CUS_0x3baf,0,30dpd_6mob,2024-06-01
CUS_0x3bf3_2023_12_01,CUS_0x3bf3,0,30dpd_6mob,2024-06-01
CUS_0x3c72_2023_12_01,CUS_0x3c72,0,30dpd_6mob,2024-06-01
CUS_0x3cb1_2023_12_01,CUS_0x3cb1,0,30dpd_6mob,2024-06-01
CUS_0x3d82_2023_12_01,CUS_0x3d82,0,30dpd_6mob,2024-06-01
CUS_0x3dc3_2023_12_01,CUS_0x3dc3,0,30dpd_6mob,2024-06-01
CUS_0x3e32_2023_12_01,CUS_0x3e32,0,30dpd_6mob,2024-06-01
CUS_0x3e40_2023_12_01,CUS_0x3e40,0,30dpd_6mob,2024-06-01
CUS_0x3e8c_2023_12_01,CUS_0x3e8c,0,30dpd_6mob,2024-06-01
CUS_0x3ec1_2023_12_01,CUS_0x3ec1,0,30dpd_6mob,2024-06-01
CUS_0x3ee_2023_12_01,CUS_0x3ee,1,30dpd_6mob,2024-06-01
CUS_0x3f35_2023_12_01,CUS_0x3f35,0,30dpd_6mob,2024-06-01
CUS_0x3f85_2023_12_01,CUS_0x3f85,0,30dpd_6mob,2024-06-01
CUS_0x3fce_2023_12_01,CUS_0x3fce,0,30dpd_6mob,2024-06-01
CUS_0x3ff9_2023_12_01,CUS_0x3ff9,0,30dpd_6mob,2024-06-01
CUS_0x4036_2023_12_01,CUS_0x4036,0,30dpd_6mob,2024-06-01
CUS_0x409e_2023_12_01,CUS_0x409e,0,30dpd_6mob,2024-06-01
CUS_0x40f_2023_12_01,CUS_0x40f,0,30dpd_6mob,2024-06-01
CUS_0x40f9_2023_12_01,CUS_0x40f9,0,30dpd_6mob,2024-06-01
CUS_0x41f4_2023_12_01,CUS_0x41f4,1,30dpd_6mob,2024-06-01
CUS_0x4206_2023_12_01,CUS_0x4206,1,30dpd_6mob,2024-06-01
CUS_0x42fb_2023_12_01,CUS_0x42fb,0,30dpd_6mob,2024-06-01
CUS_0x43a3_2023_12_01,CUS_0x43a3,1,30dpd_6mob,2024-06-01
CUS_0x43d0_2023_12_01,CUS_0x43d0,1,30dpd_6mob,2024-06-01
CUS_0x43d1_2023_12_01,CUS_0x43d1,0,30dpd_6mob,2024-06-01
CUS_0x446f_2023_12_01,CUS_0x446f,0,30dpd_6mob,2024-06-01
