loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x107e_2024_11_01,CUS_0x107e,0,30dpd_6mob,2025-05-01
CUS_0x10b3_2024_11_01,CUS_0x10b3,0,30dpd_6mob,2025-05-01
CUS_0x10df_2024_11_01,CUS_0x10df,1,30dpd_6mob,2025-05-01
CUS_0x10e7_2024_11_01,CUS_0x10e7,0,30dpd_6mob,2025-05-01
CUS_0x1144_2024_11_01,CUS_0x1144,0,30dpd_6mob,2025-05-01
CUS_0x1152_2024_11_01,CUS_0x1152,0,30dpd_6mob,2025-05-01
CUS_0x11ae_2024_11_01,CUS_0x11ae,0,30dpd_6mob,2025-05-01
CUS_0x1231_2024_11_01,CUS_0x1231,0,30dpd_6mob,2025-05-01
CUS_0x126d_2024_11_01,CUS_0x126d,0,30dpd_6mob,2025-05-01
CUS_0x127d_2024_11_01,CUS_0x127d,1,30dpd_6mob,2025-05-01
CUS_0x1298_2024_11_01,CUS_0x1298,0,30dpd_6mob,2025-05-01
CUS_0x12a4_2024_11_01,CUS_0x12a4,0,30dpd_6mob,2025-05-01
CUS_0x138d_2024_11_01,CUS_0x138d,0,30dpd_6mob,2025-05-01
CUS_0x13fb_2024_11_01,CUS_0x13fb,0,30dpd_6mob,2025-05-01
CUS_0x1535_2024_11_01,CUS_0x1535,1,30dpd_6mob,2025-05-01
CUS_0x1551_2024_11_01,CUS_0x1551,0,30dpd_6mob,2025-05-01
CUS_0x158e_2024_11_01,CUS_0x158e,0,30dpd_6mob,2025-05-01
CUS_0x15a9_2024_11_01,CUS_0x15a9,0,30dpd_6mob,2025-05-01
CUS_0x174b_2024_11_01,CUS_0x174b,0,30dpd_6mob,2025-05-01
CUS_0x178d_2024_11_01,CUS_0x178d,0,30dpd_6mob,2025-05-01
CUS_0x1799_2024_11_01,CUS_0x1799,0,30dpd_6mob,2025-05-01
CUS_0x1835_2024_11_01,CUS_0x1835,0,30dpd_6mob,2025-05-01
CUS_0x1837_2024_11_01,CUS_0x1837,1,30dpd_6mob,2025-05-01
CUS_0x1897_2024_11_01,CUS_0x1897,1,30dpd_6mob,2025-05-01
CUS_0x1929_2024_11_01,CUS_0x1929,0,30dpd_6mob,2025-05-01
CUS_0x199b_2024_11_01,CUS_0x199b,1,30dpd_6mob,2025-05-01
CUS_0x1a7b_2024_11_01,CUS_0x1a7b,0,30dpd_6mob,2025-05-01
CUS_0x1b1a_2024_11_01,CUS_0x1b1a,0,30dpd_6mob,2025-05-01
CUS_0x1b7e_2024_11_01,CUS_0x1b7e,1,30dpd_6mob,2025-05-01
CUS_0x1bac_2024_11_01,CUS_0x1bac,0,30dpd_6mob,2025-05-01
CUS_0x1c34_2024_11_01,CUS_0x1c34,0,30dpd_6mob,2025-05-01
CUS_0x1ce1_2024_11_01,CUS_0x1ce1,1,30dpd_6mob,2025-05-01
CUS_0x1dd9_2024_11_01,CUS_0x1dd9,0,30dpd_6mob,2025-05-01
CUS_0x1df1_2024_11_01,CUS_0x1df1,0,30dpd_6mob,2025-05-01
CUS_0x1e45_2024_11_01,CUS_0x1e45,1,30dpd_6mob,2025-05-01
CUS_0x1f2e_2024_11_01,CUS_0x1f2e,0,30dpd_6mob,2025-05-01
CUS_0x1fcd_2024_11_01,CUS_0x1fcd,0,30dpd_6mob,2025-05-01
CUS_0x2058_2024_11_01,CUS_0x2058,1,30dpd_6mob,2025-05-01
CUS_0x205a_2024_11_01,CUS_0x205a,0,30dpd_6mob,2025-05-01
CUS_0x20d0_2024_11_01,CUS_0x20d0,1,30dpd_6mob,2025-05-01
CUS_0x20e0_2024_11_01,CUS_0x20e0,0,30dpd_6mob,2025-05-01
CUS_0x217f_2024_11_01,CUS_0x217f,0,30dpd_6mob,2025-05-01
CUS_0x21a3_2024_11_01,CUS_0x21a3,0,30dpd_6mob,2025-05-01
CUS_0x223c_2024_11_01,CUS_0x223c,1,30dpd_6mob,2025-05-01
CUS_0x228d_2024_11_01,CUS_0x228d,0,30dpd_6mob,2025-05-01
CUS_0x22c4_2024_11_01,CUS_0x22c4,0,30dpd_6mob,2025-05-01
CUS_0x232b_2024_11_01,CUS_0x232b,0,30dpd_6mob,2025-05-01
CUS_0x2366_2024_11_01,CUS_0x2366,0,30dpd_6mob,2025-05-01
CUS_0x23e9_2024_11_01,CUS_0x23e9,0,30dpd_6mob,2025-05-01
CUS_0x245e_2024_11_01,CUS_0x245e,0,30dpd_6mob,2025-05-01
CUS_0x2551_2024_11_01,CUS_0x2551,0,30dpd_6mob,2025-05-01
CUS_0x2593_2024_11_01,CUS_0x2593,1,30dpd_6mob,2025-05-01
CUS_0x25f5_2024_11_01,CUS_0x25f5,0,30dpd_6mob,2025-05-01
CUS_0x2696_2024_11_01,CUS_0x2696,1,30dpd_6mob,2025-05-01
CUS_0x26b1_2024_11_01,CUS_0x26b1,0,30dpd_6mob,2025-05-01
CUS_0x2709_2024_11_01,CUS_0x2709,0,30dpd_6mob,2025-05-01
CUS_0x27b9_2024_11_01,CUS_0x27b9,0,30dpd_6mob,2025-05-01
CUS_0x2854_2024_11_01,CUS_0x2854,0,30dpd_6mob,2025-05-01
CUS_0x2877_2024_11_01,CUS_0x2877,1,30dpd_6mob,2025-05-01
CUS_0x28b3_2024_11_01,CUS_0x28b3,1,30dpd_6mob,2025-05-01
CUS_0x28e1_2024_11_01,CUS_0x28e1,0,30dpd_6mob,2025-05-01
CUS_0x29a3_2024_11_01,CUS_0x29a3,0,30dpd_6mob,2025-05-01
CUS_0x29ae_2024_11_01,CUS_0x29ae,0,30dpd_6mob,2025-05-01
CUS_0x2a5d_2024_11_01,CUS_0x2a5d,0,30dpd_6mob,2025-05-01
CUS_0x2a67_2024_11_01,CUS_0x2a67,0,30dpd_6mob,2025-05-01
CUS_0x2b54_2024_11_01,CUS_0x2b54,1,30dpd_6mob,2025-05-01
CUS_0x2bb0_2024_11_01,CUS_0x2bb0,0,30dpd_6mob,2025-05-01
CUS_0x2bb2_2024_11_01,CUS_0x2bb2,0,30dpd_6mob,2025-05-01
CUS_0x2c74_2024_11_01,CUS_0x2c74,1,30dpd_6mob,2025-05-01
CUS_0x2ce6_2024_11_01,CUS_0x2ce6,0,30dpd_6mob,2025-05-01
CUS_0x2d16_2024_11_01,CUS_0x2d16,0,30dpd_6mob,2025-05-01
CUS_0x2d94_2024_11_01,CUS_0x2d94,0,30dpd_6mob,2025-05-01
CUS_0x2da2_2024_11_01,CUS_0x2da2,0,30dpd_6mob,2025-05-01
CUS_0x2ddc_2024_11_01,CUS_0x2ddc,0,30dpd_6mob,2025-05-01
CUS_0x2dec_2024_11_01,CUS_0x2dec,1,30dpd_6mob,2025-05-01
CUS_0x2e0e_2024_11_01,CUS_0x2e0e,0,30dpd_6mob,2025-05-01
CUS_0x2e31_2024_11_01,CUS_0x2e31,0,30dpd_6mob,2025-05-01
CUS_0x2e53_2024_11_01,CUS_0x2e53,0,30dpd_6mob,2025-05-01
CUS_0x2e98_2024_11_01,CUS_0x2e98,0,30dpd_6mob,2025-05-01
CUS_0x2eb0_2024_11_01,CUS_0x2eb0,0,30dpd_6mob,2025-05-01
CUS_0x2eb7_2024_11_01,CUS_0x2eb7,1,30dpd_6mob,2025-05-01
CUS_0x2f53_2024_11_01,CUS_0x2f53,0,30dpd_6mob,2025-05-01
CUS_0x2f9d_2024_11_01,CUS_0x2f9d,1,30dpd_6mob,2025-05-01
CUS_0x30ab_2024_11_01,CUS_0x30ab,0,30dpd_6mob,2025-05-01
CUS_0x30db_2024_11_01,CUS_0x30db,0,30dpd_6mob,2025-05-01
CUS_0x3121_2024_11_01,CUS_0x3121,0,30dpd_6mob,2025-05-01
CUS_0x32ac_2024_11_01,CUS_0x32ac,0,30dpd_6mob,2025-05-01
CUS_0x32ad_2024_11_01,CUS_0x32ad,1,30dpd_6mob,2025-05-01
CUS_0x345b_2024_11_01,CUS_0x345b,0,30dpd_6mob,2025-05-01
CUS_0x34aa_2024_11_01,CUS_0x34aa,1,30dpd_6mob,2025-05-01
CUS_0x351d_2024_11_01,CUS_0x351d,1,30dpd_6mob,2025-05-01
CUS_0x3528_2024_11_01,CUS_0x3528,0,30dpd_6mob,2025-05-01
CUS_0x352b_2024_11_01,CUS_0x352b,1,30dpd_6mob,2025-05-01
CUS_0x3537_2024_11_01,CUS_0x3537,0,30dpd_6mob,2025-05-01
CUS_0x35ba_2024_11_01,CUS_0x35ba,0,30dpd_6mob,2025-05-01
CUS_0x373e_2024_11_01,CUS_0x373e,1,30dpd_6mob,2025-05-01
CUS_0x379f_2024_11_01,CUS_0x379f,1,30dpd_6mob,2025-05-01
CUS_0x37c4_2024_11_01,CUS_0x37c4,0,30dpd_6mob,2025-05-01
CUS_0x37c9_2024_11_01,CUS_0x37c9,0,30dpd_6mob,2025-05-01
CUS_0x383c_2024_11_01,CUS_0x383c,0,30dpd_6mob,2025-05-01
CUS_0x386b_2024_11_01,CUS_0x386b,0,30dpd_6mob,2025-05-01
CUS_0x38dc_2024_11_01,CUS_0x38dc,0,30dpd_6mob,2025-05-01
CUS_0x38e3_2024_11_01,CUS_0x38e3,0,30dpd_6mob,2025-05-01
CUS_0x38f3_2024_11_01,CUS_0x38f3,0,30dpd_6mob,2025-05-01
CUS_0x3998_2024_11_01,CUS_0x3998,0,30dpd_6mob,2025-05-01
CUS_0x39ae_2024_11_01,CUS_0x39ae,0,30dpd_6mob,2025-05-01
CUS_0x3a50_2024_11_01,CUS_0x3a50,1,30dpd_6mob,2025-05-01
CUS_0x3b06_2024_11_01,CUS_0x3b06,0,30dpd_6mob,2025-05-01
CUS_0x3b21_2024_11_01,CUS_0x3b21,0,30dpd_6mob,2025-05-01
CUS_0x3b4f_2024_11_01,CUS_0x3b4f,1,30dpd_6mob,2025-05-01
CUS_0x3b88_2024_11_01,CUS_0x3b88,0,30dpd_6mob,2025-05-01
CUS_0x3b9e_2024_11_01,CUS_0x3b9e,0,30dpd_6mob,2025-05-01
CUS_0x3bb6_2024_11_01,CUS_0x3bb6,0,30dpd_6mob,2025-05-01
CUS_0x3c8b_2024_11_01,CUS_0x3c8b,1,30dpd_6mob,2025-05-01
CUS_0x3df4_2024_11_01,CUS_0x3df4,0,30dpd_6mob,2025-05-01
CUS_0x3e2c_2024_11_01,CUS_0x3e2c,1,30dpd_6mob,2025-05-01
CUS_0x3e35_2024_11_01,CUS_0x3e35,0,30dpd_6mob,2025-05-01
CUS_0x3e5a_2024_11_01,CUS_0x3e5a,1,30dpd_6mob,2025-05-01
CUS_0x3e76_2024_11_01,CUS_0x3e76,0,30dpd_6mob,2025-05-01
CUS_0x3f31_2024_11_01,CUS_0x3f31,0,30dpd_6mob,2025-05-01
