loan_id,Customer_ID,label,label_def,snapshot_date
CUS_0x1075_2024_05_01,CUS_0x1075,1,30dpd_6mob,2024-11-01
CUS_0x1185_2024_05_01,CUS_0x1185,0,30dpd_6mob,2024-11-01
CUS_0x1190_2024_05_01,CUS_0x1190,0,30dpd_6mob,2024-11-01
CUS_0x122f_2024_05_01,CUS_0x122f,1,30dpd_6mob,2024-11-01
CUS_0x1233_2024_05_01,CUS_0x1233,0,30dpd_6mob,2024-11-01
CUS_0x1236_2024_05_01,CUS_0x1236,0,30dpd_6mob,2024-11-01
CUS_0x1249_2024_05_01,CUS_0x1249,0,30dpd_6mob,2024-11-01
CUS_0x125c_2024_05_01,CUS_0x125c,1,30dpd_6mob,2024-11-01
CUS_0x128f_2024_05_01,CUS_0x128f,0,30dpd_6mob,2024-11-01
CUS_0x131f_2024_05_01,CUS_0x131f,1,30dpd_6mob,2024-11-01
CUS_0x133b_2024_05_01,CUS_0x133b,0,30dpd_6mob,2024-11-01
CUS_0x1382_2024_05_01,CUS_0x1382,0,30dpd_6mob,2024-11-01
CUS_0x148e_2024_05_01,CUS_0x148e,0,30dpd_6mob,2024-11-01
CUS_0x150b_2024_05_01,CUS_0x150b,0,30dpd_6mob,2024-11-01
CUS_0x15a7_2024_05_01,CUS_0x15a7,1,30dpd_6mob,2024-11-01
CUS_0x15b4_2024_05_01,CUS_0x15b4,0,30dpd_6mob,2024-11-01
CUS_0x15dd_2024_05_01,CUS_0x15dd,0,30dpd_6mob,2024-11-01
CUS_0x162f_2024_05_01,CUS_0x162f,0,30dpd_6mob,2024-11-01
CUS_0x1631_2024_05_01,CUS_0x1631,0,30dpd_6mob,2024-11-01
CUS_0x17e5_2024_05_01,CUS_0x17e5,1,30dpd_6mob,2024-11-01
CUS_0x19c1_2024_05_01,CUS_0x19c1,1,30dpd_6mob,2024-11-01
CUS_0x1a22_2024_05_01,CUS_0x1a22,0,30dpd_6mob,2024-11-01
CUS_0x1a5c_2024_05_01,CUS_0x1a5c,0,30dpd_6mob,2024-11-01
CUS_0x1b55_2024_05_01,CUS_0x1b55,0,30dpd_6mob,2024-11-01
CUS_0x1b62_2024_05_01,CUS_0x1b62,0,30dpd_6mob,2024-11-01
CUS_0x1cb8_2024_05_01,CUS_0x1cb8,0,30dpd_6mob,2024-11-01
CUS_0x1ce6_2024_05_01,CUS_0x1ce6,1,30dpd_6mob,2024-11-01
CUS_0x1d28_2024_05_01,CUS_0x1d28,1,30dpd_6mob,2024-11-01
CUS_0x1dab_2024_05_01,CUS_0x1dab,1,30dpd_6mob,2024-11-01
CUS_0x1dac_2024_05_01,CUS_0x1dac,1,30dpd_6mob,2024-11-01
CUS_0x1dc4_2024_05_01,CUS_0x1dc4,1,30dpd_6mob,2024-11-01
CUS_0x1e76_2024_05_01,CUS_0x1e76,0,30dpd_6mob,2024-11-01
CUS_0x1e84_2024_05_01,CUS_0x1e84,0,30dpd_6mob,2024-11-01
CUS_0x1ea8_2024_05_01,CUS_0x1ea8,0,30dpd_6mob,2024-11-01
CUS_0x1f46_2024_05_01,CUS_0x1f46,0,30dpd_6mob,2024-11-01
CUS_0x1f64_2024_05_01,CUS_0x1f64,0,30dpd_6mob,2024-11-01
CUS_0x1f70_2024_05_01,CUS_0x1f70,0,30dpd_6mob,2024-11-01
CUS_0x1fbe_2024_05_01,CUS_0x1fbe,0,30dpd_6mob,2024-11-01
CUS_0x1fd1_2024_05_01,CUS_0x1fd1,1,30dpd_6mob,2024-11-01
CUS_0x2004_2024_05_01,CUS_0x2004,0,30dpd_6mob,2024-11-01
CUS_0x2009_2024_05_01,CUS_0x2009,0,30dpd_6mob,2024-11-01
CUS_0x2040_2024_05_01,CUS_0x2040,1,30dpd_6mob,2024-11-01
CUS_0x20a1_2024_05_01,CUS_0x20a1,0,30dpd_6mob,2024-11-01
CUS_0x218e_2024_05_01,CUS_0x218e,1,30dpd_6mob,2024-11-01
CUS_0x21c8_2024_05_01,CUS_0x21c8,0,30dpd_6mob,2024-11-01
CUS_0x2205_2024_05_01,CUS_0x2205,1,30dpd_6mob,2024-11-01
CUS_0x22b7_2024_05_01,CUS_0x22b7,0,30dpd_6mob,2024-11-01
CUS_0x22e5_2024_05_01,CUS_0x22e5,0,30dpd_6mob,2024-11-01
CUS_0x2306_2024_05_01,CUS_0x2306,0,30dpd_6mob,2024-11-01
CUS_0x230a_2024_05_01,CUS_0x230a,0,30dpd_6mob,2024-11-01
CUS_0x23e5_2024_05_01,CUS_0x23e5,0,30dpd_6mob,2024-11-01
CUS_0x240e_2024_05_01,CUS_0x240e,0,30dpd_6mob,2024-11-01
CUS_0x2452_2024_05_01,CUS_0x2452,0,30dpd_6mob,2024-11-01
CUS_0x246a_2024_05_01,CUS_0x246a,1,30dpd_6mob,2024-11-01
CUS_0x2472_2024_05_01,CUS_0x2472,1,30dpd_6mob,2024-11-01
CUS_0x2477_2024_05_01,CUS_0x2477,1,30dpd_6mob,2024-11-01
CUS_0x24f6_2024_05_01,CUS_0x24f6,0,30dpd_6mob,2024-11-01
CUS_0x258c_2024_05_01,CUS_0x258c,0,30dpd_6mob,2024-11-01
CUS_0x25f6_2024_05_01,CUS_0x25f6,1,30dpd_6mob,2024-11-01
CUS_0x25f8_2024_05_01,CUS_0x25f8,0,30dpd_6mob,2024-11-01
CUS_0x260b_2024_05_01,CUS_0x260b,1,30dpd_6mob,2024-11-01
CUS_0x26f2_2024_05_01,CUS_0x26f2,1,30dpd_6mob,2024-11-01
CUS_0x26f5_2024_05_01,CUS_0x26f5,0,30dpd_6mob,2024-11-01
CUS_0x2703_2024_05_01,CUS_0x2703,1,30dpd_6mob,2024-11-01
CUS_0x2811_2024_05_01,CUS_0x2811,0,30dpd_6mob,2024-11-01
CUS_0x289b_2024_05_01,CUS_0x289b,1,30dpd_6mob,2024-11-01
CUS_0x28a6_2024_05_01,CUS_0x28a6,1,30dpd_6mob,2024-11-01
CUS_0x290b_2024_05_01,CUS_0x290b,1,30dpd_6mob,2024-11-01
CUS_0x2916_2024_05_01,CUS_0x2916,0,30dpd_6mob,2024-11-01
CUS_0x291b_2024_05_01,CUS_0x291b,0,30dpd_6mob,2024-11-01
CUS_0x2984_2024_05_01,CUS_0x2984,0,30dpd_6mob,2024-11-01
CUS_0x29e7_2024_05_01,CUS_0x29e7,1,30dpd_6mob,2024-11-01
CUS_0x29fd_2024_05_01,CUS_0x29fd,1,30dpd_6mob,2024-11-01
CUS_0x29ff_2024_05_01,CUS_0x29ff,1,30dpd_6mob,2024-11-01
CUS_0x2a57_2024_05_01,CUS_0x2a57,0,30dpd_6mob,2024-11-01
CUS_0x2be1_2024_05_01,CUS_0x2be1,0,30dpd_6mob,2024-11-01
CUS_0x2c10_2024_05_01,CUS_0x2c10,0,30dpd_6mob,2024-11-01
CUS_0x2c75_2024_05_01,CUS_0x2c75,0,30dpd_6mob,2024-11-01
CUS_0x2d1a_2024_05_01,CUS_0x2d1a,0,30dpd_6mob,2024-11-01
CUS_0x2e01_2024_05_01,CUS_0x2e01,1,30dpd_6mob,2024-11-01
CUS_0x2e4c_2024_05_01,CUS_0x2e4c,0,30dpd_6mob,2024-11-01
CUS_0x2e65_2024_05_01,CUS_0x2e65,0,30dpd_6mob,2024-11-01
CUS_0x2e8a_2024_05_01,CUS_0x2e8a,0,30dpd_6mob,2024-11-01
CUS_0x2e9e_2024_05_01,CUS_0x2e9e,0,30dpd_6mob,2024-11-01
CUS_0x2ebb_2024_05_01,CUS_0x2ebb,0,30dpd_6mob,2024-11-01
CUS_0x2f78_2024_05_01,CUS_0x2f78,1,30dpd_6mob,2024-11-01
CUS_0x302f_2024_05_01,CUS_0x302f,0,30dpd_6mob,2024-11-01
CUS_0x315f_2024_05_01,CUS_0x315f,0,30dpd_6mob,2024-11-01
CUS_0x31e0_2024_05_01,CUS_0x31e0,0,30dpd_6mob,2024-11-01
CUS_0x3229_2024_05_01,CUS_0x3229,1,30dpd_6mob,2024-11-01
CUS_0x32a9_2024_05_01,CUS_0x32a9,0,30dpd_6mob,2024-11-01
CUS_0x32ce_2024_05_01,CUS_0x32ce,1,30dpd_6mob,2024-11-01
CUS_0x331a_2024_05_01,CUS_0x331a,1,30dpd_6mob,2024-11-01
CUS_0x3385_2024_05_01,CUS_0x3385,0,30dpd_6mob,2024-11-01
CUS_0x3678_2024_05_01,CUS_0x3678,1,30dpd_6mob,2024-11-01
CUS_0x3716_2024_05_01,CUS_0x3716,1,30dpd_6mob,2024-11-01
CUS_0x37be_2024_05_01,CUS_0x37be,1,30dpd_6mob,2024-11-01
CUS_0x386c_2024_05_01,CUS_0x386c,0,30dpd_6mob,2024-11-01
CUS_0x387b_2024_05_01,CUS_0x387b,0,30dpd_6mob,2024-11-01
CUS_0x38c4_2024_05_01,CUS_0x38c4,0,30dpd_6mob,2024-11-01
CUS_0x399d_2024_05_01,CUS_0x399d,1,30dpd_6mob,2024-11-01
CUS_0x39a0_2024_05_01,CUS_0x39a0,1,30dpd_6mob,2024-11-01
CUS_0x39ce_2024_05_01,CUS_0x39ce,0,30dpd_6mob,2024-11-01
CUS_0x39d8_2024_05_01,CUS_0x39d8,0,30dpd_6mob,2024-11-01
CUS_0x3b60_2024_05_01,CUS_0x3b60,1,30dpd_6mob,2024-11-01
CUS_0x3bba_2024_05_01,CUS_0x3bba,1,30dpd_6mob,2024-11-01
CUS_0x3cb6_2024_05_01,CUS_0x3cb6,0,30dpd_6mob,2024-11-01
CUS_0x3d09_2024_05_01,CUS_0x3d09,1,30dpd_6mob,2024-11-01
CUS_0x3d7e_2024_05_01,CUS_0x3d7e,0,30dpd_6mob,2024-11-01
CUS_0x3de4_2024_05_01,CUS_0x3de4,0,30dpd_6mob,2024-11-01
CUS_0x3def_2024_05_01,CUS_0x3def,0,30dpd_6mob,2024-11-01
CUS_0x3e67_2024_05_01,CUS_0x3e67,0,30dpd_6mob,2024-11-01
CUS_0x3e83_2024_05_01,CUS_0x3e83,0,30dpd_6mob,2024-11-01
CUS_0x3e92_2024_05_01,CUS_0x3e92,1,30dpd_6mob,2024-11-01
CUS_0x3ed1_2024_05_01,CUS_0x3ed1,1,30dpd_6mob,2024-11-01
CUS_0x3ee5_2024_05_01,CUS_0x3ee5,1,30dpd_6mob,2024-11-01
CUS_0x3f37_2024_05_01,CUS_0x3f37,0,30dpd_6mob,2024-11-01
CUS_0x3f47_2024_05_01,CUS_0x3f47,1,30dpd_6mob,2024-11-01
CUS_0x4157_2024_05_01,CUS_0x4157,0,30dpd_6mob,2024-11-01
CUS_0x419a_2024_05_01,CUS_0x419a,0,30dpd_6mob,2024-11-01
CUS_0x41e3_2024_05_01,CUS_0x41e3,0,30dpd_6mob,2024-11-01
CUS_0x424f_2024_05_01,CUS_0x424f,0,30dpd_6mob,2024-11-01
CUS_0x4279_2024_05_01,CUS_0x4279,0,30dpd_6mob,2024-11-01
CUS_0x42a5_2024_05_01,CUS_0x42a5,0,30dpd_6mob,2024-11-01
CUS_0x42c3_2024_05_01,CUS_0x42c3,0,30dpd_6mob,2024-11-01
CUS_0x4357_2024_05_01,CUS_0x4357,0,30dpd_6mob,2024-11-01
CUS_0x43a4_2024_05_01,CUS_0x43a4,0,30dpd_6mob,2024-11-01
CUS_0x4425_2024_05_01,CUS_0x4425,1,30dpd_6mob,2024-11-01
CUS_0x4427_2024_05_01,CUS_0x4427,0,30dpd_6mob,2024-11-01
CUS_0x442b_2024_05_01,CUS_0x442b,0,30dpd_6mob,2024-11-01
CUS_0x44b4_2024_05_01,CUS_0x44b4,0,30dpd_6mob,2024-11-01
CUS_0x44ec_2024_05_01,CUS_0x44ec,0,30dpd_6mob,2024-11-01
CUS_0x453d_2024_05_01,CUS_0x453d,0,30dpd_6mob,2024-11-01
CUS_0x4577_2024_05_01,CUS_0x4577,1,30dpd_6mob,2024-11-01
CUS_0x457e_2024_05_01,CUS_0x457e,0,30dpd_6mob,2024-11-01
CUS_0x45de_2024_05_01,CUS_0x45de,0,30dpd_6mob,2024-11-01
