Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1075,24709.33,1933.468717801689,5,5,6.0,3.0,"Student Loan, Debt Consolidation Loan, and Personal Loan",27,11,7.0,1497.0,,413.18,32.76125199236517,17 Years and 10 Months,No,196.02716,120.55874,Low_spent_Small_value_payments,334.6673,2024-05-01,0.0,0,214,17.833334,0.01672162
CUS_0x1185,18963.65,1794.3041666666668,4,8,29.0,6.0,"Student Loan, Payday Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Debt Consolidation Loan",27,7,13.04,11.0,Standard,2422.18,26.01558081219003,7 Years and 0 Months,Yes,64.1253,60.755604,High_spent_Medium_value_payments,304.54953,2024-05-01,1.0,0,84,7.0,0.12772751
CUS_0x1190,44134.06,3182.4816954086864,4,4,9.0,3.0,"Personal Loan, Auto Loan, and Student Loan",29,19,0.9,5.0,Good,809.59,33.943525567429425,23 Years and 5 Months,NM,551.27155,97.11016,Low_spent_Large_value_payments,467.15875,2024-05-01,,1,281,23.416666,0.018343883
CUS_0x122f,18231.52,1448.293333333333,6,1375,15.0,9.0,"Student Loan, Auto Loan, Student Loan, Debt Consolidation Loan, Not Specified, Payday Loan, Auto Loan, Auto Loan, and Payday Loan",35,17,1.83,7.0,,1358.96,34.00302836545173,15 Years and 5 Months,Yes,86.60865,102.26057,Low_spent_Small_value_payments,245.96011,2024-05-01,1.0,0,185,15.416667,0.07453904
CUS_0x1233,42112.56,3511.38,5,6,9.0,4.0,"Not Specified, Auto Loan, Personal Loan, and Auto Loan",1,3,,4.0,Good,1052.71,25.03652442406168,16 Years and 10 Months,No,132.19354,218.91426,Low_spent_Small_value_payments,290.0302,2024-05-01,0.0,0,202,16.833334,0.02499753
CUS_0x1236,28352.24,2385.686666666667,4,4,7.0,3.0,"Personal Loan, Student Loan, and Mortgage Loan",4,0,9.02,0.0,Good,1085.7,23.101989352758928,16 Years and 10 Months,No,46.390728,101.71525,Low_spent_Small_value_payments,380.46268,2024-05-01,0.0,0,202,16.833334,0.03829327
CUS_0x1249,9529.855,688.1545833333333,9,8,26.0,3.0,"Not Specified, Payday Loan, and Auto Loan",50,15,7.2,10.0,Bad,1818.36,35.67904963474193,7 Years and 2 Months,Yes,12.010942,50.632034,Low_spent_Small_value_payments,296.1725,2024-05-01,1.0,0,86,7.1666665,0.19080667
CUS_0x125c,32129.0,2514.4166666666665,3,7,10.0,2.0,"Personal Loan, and Student Loan",28,19,16.84,8.0,Standard,2554.25,30.281945043658663,13 Years and 8 Months,Yes,34.996483,93.272865,Low_spent_Medium_value_payments,403.17233,2024-05-01,1.0,0,164,13.666667,0.079499826
CUS_0x128f,75816.52,6291.043333333334,6,9,22.0,5.0,"Not Specified, Not Specified, Student Loan, Mortgage Loan, and Home Equity Loan",20,25,27.85,9.0,,2555.9,30.813631817618536,6 Years and 2 Months,Yes,158.16377,73.05451,,637.88605,2024-05-01,1.0,0,74,6.1666665,0.033711646
CUS_0x131f,68105.6,5636.466666666667,8,8,19.0,5.0,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",28,27,26.05,13.0,Bad,2867.7,24.145902467916198,2 Years and 5 Months,Yes,279.08206,62.664707,High_spent_Medium_value_payments,471.8999,2024-05-01,1.0,0,29,2.4166667,0.04210667
CUS_0x133b,44261.65,3317.279510476521,4,1,5.0,1.0,Debt Consolidation Loan,4,12,-1.64,2.0,,452.2,35.48997956263001,30 Years and 3 Months,No,460.3114,348.05902,Low_spent_Large_value_payments,277.568,2024-05-01,0.0,0,363,30.25,0.01021652
CUS_0x1382,11391.83,752.3349060667548,8,5,1.0,4.0,"Personal Loan, Not Specified, Not Specified, and Credit-Builder Loan",17,19,14.02,4.0,Standard,589.97,24.736315985466103,19 Years and 6 Months,No,26270.0,18.575884,Low_spent_Large_value_payments,299.34653,2024-05-01,0.0,0,234,19.5,0.051788867
CUS_0x148e,19911.77,1833.3141666666668,5,5,17.0,7.0,"Not Specified, Credit-Builder Loan, Auto Loan, Personal Loan, Student Loan, Home Equity Loan, and Home Equity Loan",12,15,21.01,6.0,Standard,2141.86,27.76849156840357,20 Years and 5 Months,Yes,95.503586,58.10679,High_spent_Medium_value_payments,279.72104,2024-05-01,1.0,0,245,20.416666,0.10756754
