Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1130,137798.88,10609.791908648782,6.0,726,13.0,0.0,,23,12,9.25,2.0,Standard,1056.3,30.0543105570062,27 Years and 5 Months,No,988.4481,1156.9537,Low_spent_Medium_value_payments,282.8702,2023-07-01,0.0,0,329,27.416666,0.00766552
CUS_0x11d1,11731.585,828.6320833333333,8.0,3,6.0,2.0,"Credit-Builder Loan, and Student Loan",18,7,7.48,2.0,,289.73,27.507404520533136,19 Years and 2 Months,Yes,15.359696,32.777847,Low_spent_Medium_value_payments,314.72568,2023-07-01,1.0,0,230,19.166666,0.02469658
CUS_0x11eb,62835.08,5464.256666666667,0.0,4,1.0,2.0,"Home Equity Loan, and Debt Consolidation Loan",9,12,2.02,4.0,,306.85,34.58423425131193,33 Years and 3 Months,No,67.38407,230.07127,High_spent_Medium_value_payments,498.97034,2023-07-01,0.0,0,399,33.25,0.004883419
CUS_0x120c,29135.38,2138.9483333333333,10.0,7,21.0,9.0,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Personal Loan, and Payday Loan",21,25,8.04,7.0,Bad,1833.81,24.806980522877375,9 Years and 5 Months,Yes,201.00227,158.83795,Low_spent_Small_value_payments,144.05461,2023-07-01,1.0,0,113,9.416667,0.062941
CUS_0x124a,16861.34,1453.111666666667,2.0,6,2.0,3.0,"Mortgage Loan, Payday Loan, and Not Specified",0,8,10.77,2.0,Good,408.71,37.592745364819216,23 Years and 8 Months,No,41.572994,118.21438,Low_spent_Large_value_payments,255.5238,2023-07-01,0.0,0,284,23.666666,0.024239473
CUS_0x12ce,9795.07,586.2558333333333,7.0,8,29.0,6.0,"Debt Consolidation Loan, Auto Loan, Personal Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Payday Loan",62,14,4.01,15.0,Bad,2065.27,29.042817520001787,5 Years and 11 Months,Yes,42.605316,24.425081,Low_spent_Small_value_payments,281.59518,2023-07-01,1.0,0,71,5.9166665,0.2108479
CUS_0x13b0,73417.48,6001.123333333332,7.0,4,20.0,4.0,"Auto Loan, Debt Consolidation Loan, Auto Loan, and Home Equity Loan",30,19,14.53,5.0,Standard,2402.05,29.14792309020114,11 Years and 11 Months,Yes,163.71306,101.07831,High_spent_Large_value_payments,575.321,2023-07-01,1.0,0,143,11.916667,0.032717686
CUS_0x13d6,94158.69,7743.5575,1.0,4,3.0,4.0,"Credit-Builder Loan, Mortgage Loan, Student Loan, and Payday Loan",25,5,9.52,4.0,Good,1415.3,30.93572141034729,33 Years and 3 Months,No,204.34453,323.59198,High_spent_Small_value_payments,506.41922,2023-07-01,0.0,0,399,33.25,0.015031009
CUS_0x13de,14192.12,1401.676666666667,4.0,3,19.0,4.0,"Personal Loan, Student Loan, Student Loan, and Home Equity Loan",12,8,16.33,8.0,Standard,1483.6,38.4969895116376,17 Years and 3 Months,NM,45.185192,58.025288,Low_spent_Small_value_payments,326.95718,2023-07-01,,1,207,17.25,0.10453688
CUS_0x13ec,61934.52,5308.21,7.0,5,15.0,0.0,,26,9,15.31,5.0,Standard,107.55,27.02541611985312,33 Years and 4 Months,Yes,0.0,117.10661,High_spent_Medium_value_payments,663.71436,2023-07-01,1.0,0,400,33.333332,0.0017365115
