Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1057,86617.16,7250.096666666667,8,4,6.0,3.0,"Auto Loan, Student Loan, and Payday Loan",16,21,7.26,4.0,Standard,718.53,35.55554010560421,24 Years and 11 Months,No,141.38205,976.1639,,636.4225,2023-09-01,0.0,0,299,24.916666,0.00829547
CUS_0x1169,115324.62,9772.385,2,5,8.0,4.0,"Credit-Builder Loan, Payday Loan, Student Loan, and Student Loan",9,6,5.5,3.0,Good,1316.45,40.506395476913774,23 Years and 11 Months,No,199.25127,380.2486,High_spent_Small_value_payments,657.73865,2023-09-01,0.0,0,287,23.916666,0.011415169
CUS_0x117d,70779.18,5861.264999999999,1,4,9.0,4.0,"Student Loan, Student Loan, Not Specified, and Debt Consolidation Loan",14,-2,3.61,4.0,Good,1340.31,25.856378034105678,21 Years and 5 Months,No,131.34831,300.60208,High_spent_Small_value_payments,414.17612,2023-09-01,0.0,0,257,21.416666,0.018936502
CUS_0x1182,176696.88,13780.774640498716,5,7,12.0,4.0,"Debt Consolidation Loan, Home Equity Loan, Payday Loan, and Not Specified",4,8,4.01,6.0,Good,433.68,41.770112169625456,17 Years and 2 Months,No,1169.8091,320.05414,High_spent_Large_value_payments,1022.7368,2023-09-01,0.0,0,206,17.166666,0.0024543728
CUS_0x11c6,16523.744,1516.97875,1,4,1.0,4.0,"Student Loan, Credit-Builder Loan, Payday Loan, and Home Equity Loan",8,8,10.06,4.0,Good,455.49,31.799772350690677,25 Years and 11 Months,No,52.216167,54.266254,Low_spent_Medium_value_payments,325.21545,2023-09-01,0.0,0,311,25.916666,0.027565787
CUS_0x1246,22188.45,2006.0375,1,5,498.0,1.0,Auto Loan,24,1,3.87,7.0,Good,1352.38,36.34397503429316,16 Years and 5 Months,No,10.011417,153.11467,Low_spent_Small_value_payments,327.47766,2023-09-01,0.0,0,197,16.416666,0.06094973
CUS_0x12bf,97976.08,8136.673333333332,8,6,12.0,2.0,"Mortgage Loan, and Credit-Builder Loan",16,8,6.03,5.0,,1113.49,34.214581014747246,28 Years and 2 Months,Yes,115.087326,1039.374,Low_spent_Small_value_payments,770.5852,2023-09-01,1.0,0,338,28.166666,0.011364917
CUS_0x12ec,45675.0,3635.25,8,5,28.0,4.0,"Home Equity Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",23,13,10.51,8.0,Standard,1771.8,37.76324165915254,6 Years and 5 Months,Yes,134.27025,146.56308,High_spent_Medium_value_payments,332.69165,2023-09-01,1.0,0,77,6.4166665,0.038791463
CUS_0x1330,30874.43,2595.869166666667,4,5,8.0,2.0,"Mortgage Loan, and Credit-Builder Loan",10,5,3.82,2.0,Good,243.11,26.63543442440361,22 Years and 2 Months,NM,48.26787,67.909485,High_spent_Small_value_payments,403.40958,2023-09-01,,1,266,22.166666,0.007874154
CUS_0x141c,20202.22,1480.5183333333334,7,723,18.0,3.0,"Student Loan, Home Equity Loan, and Mortgage Loan",12,17,,4.0,,197.54,38.86562266239842,18 Years and 5 Months,Yes,43.32669,138.3201,Low_spent_Small_value_payments,256.40506,2023-09-01,1.0,0,221,18.416666,0.009778133
