Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x10aa,114432.03,9272.0025,1,2,7.0,0.0,,9,9,7.98,4.0,Good,444.51,39.01478410347445,21 Years and 6 Months,No,0.0,101.6493,High_spent_Large_value_payments,1065.5509,2023-02-01,0.0,0,258,21.5,0.0038844894
CUS_0x113e,34476.68,2715.056666666667,6,7,24.0,8.0,"Personal Loan, Student Loan, Personal Loan, Mortgage Loan, Student Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",36,17,4.48,11.0,Bad,1976.63,23.55350923404709,11 Years and 6 Months,Yes,171.17577,10000.0,Low_spent_Medium_value_payments,147.55739,2023-02-01,1.0,0,138,11.5,0.057332378
CUS_0x1140,14532812.0,914.15,6,10,28.0,6.0,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Payday Loan, and Auto Loan",18,19,27.01,14.0,Bad,4128.98,29.370854851559912,6 Years and 11 Months,Yes,24.906263,80.86351,Low_spent_Large_value_payments,255.64522,2023-02-01,1.0,0,83,6.9166665,0.00028411433
CUS_0x1155,158483.48,12927.956666666669,2,1,1508.0,3.0,"Home Equity Loan, Payday Loan, and Personal Loan",1,3,2.65,1442.0,Good,471.82,31.462859625731845,28 Years and 3 Months,NM,347.53546,870.8002,Low_spent_Large_value_payments,344.46005,2023-02-01,,1,339,28.25,0.0029770925
CUS_0x1252,34132.87,2970.4058333333337,4,6,4.0,4.0,"Student Loan, Personal Loan, Not Specified, and Home Equity Loan",7,13,10.89,2.0,Good,187.64,37.948323515588754,21 Years and 2 Months,No,100.08432,378.74622,Low_spent_Small_value_payments,108.21005,2023-02-01,0.0,0,254,21.166666,0.00549734
CUS_0x129b,95933.68,7860.473333333332,4,5,15.0,7.0,"Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Not Specified, and Payday Loan",18,10,17.87,5.0,Standard,129.15,34.16585064443529,8 Years and 2 Months,Yes,361.8671,167.71803,High_spent_Large_value_payments,496.4622,2023-02-01,1.0,0,98,8.166667,0.0013462425
CUS_0x12a6,18158.33,1325.1941666666671,7,9,25.0,4.0,"Home Equity Loan, Debt Consolidation Loan, Personal Loan, and Debt Consolidation Loan",28,16,16.52,11.0,Bad,1401.91,30.40442383640512,17 Years and 8 Months,Yes,39.767864,142.04805,,240.70349,2023-02-01,1.0,0,212,17.666666,0.077204786
CUS_0x135c,134947.23,11293.603333333333,933,6,16.0,4.0,"Home Equity Loan, Personal Loan, Debt Consolidation Loan, and Not Specified",6,18,8.34,6.0,Standard,1085.51,35.1303232968842,19 Years and 2 Months,Yes,321.22565,362.67252,High_spent_Medium_value_payments,695.46216,2023-02-01,1.0,0,230,19.166666,0.008043959
CUS_0x1452,82289.36,6951.446666666668,8,8,22.0,5.0,"Mortgage Loan, Payday Loan, Mortgage Loan, Student Loan, and Credit-Builder Loan",29,16,18.75,12.0,Bad,4736.25,23.86702720324401,9 Years and 6 Months,Yes,240.75143,187.5039,Low_spent_Medium_value_payments,546.88934,2023-02-01,1.0,0,114,9.5,0.057556044
CUS_0x14d5,71814.28,5976.5233333333335,3,5,10.0,0.0,,6,13,6.93,4.0,Good,1434.97,26.421728350976345,33 Years and 3 Months,No,0.0,168.31667,High_spent_Medium_value_payments,679.33563,2023-02-01,0.0,0,399,33.25,0.01998168
