Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x102e,50807.44,4197.953333333334,8,4,11.0,4.0,"Mortgage Loan, Not Specified, Home Equity Loan, and Home Equity Loan",12,9,2.6,4.0,,869.59,30.311454014148158,22 Years and 10 Months,NM,88.75992,65.275566,High_spent_Medium_value_payments,515.7598,2024-04-01,,1,274,22.833334,0.017115407
CUS_0x109d,49140.87,4377.0725,10,6,27.0,6.0,"Not Specified, Not Specified, Mortgage Loan, Mortgage Loan, Payday Loan, and Payday Loan",35,18,16.66,11.0,Bad,2950.8,31.16378561923996,6 Years and 6 Months,NM,154.17242,301.59378,Low_spent_Small_value_payments,271.94104,2024-04-01,,1,78,6.5,0.060047776
CUS_0x112e,20162.26,1872.188333333333,8,4,11.0,4.0,"Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",13,10,1.71,2.0,Standard,660.26,34.49702609636193,19 Years and 9 Months,No,66.24488,209.33969,Low_spent_Small_value_payments,201.63426,2024-04-01,0.0,0,237,19.75,0.03274732
CUS_0x1183,134393.73,10944.4775,1,3,12.0,2.0,"Credit-Builder Loan, and Mortgage Loan",13,-1,11.49,3.0,Good,945.29,34.951282585470125,25 Years and 8 Months,No,136.03062,178.101,High_spent_Medium_value_payments,1030.3162,2024-04-01,0.0,0,308,25.666666,0.0070337355
CUS_0x1220,128494.52,10580.876666666669,4,4,9.0,2.0,"Student Loan, and Mortgage Loan",0,0,10.33,3.0,Good,722.25,31.238780973394945,28 Years and 8 Months,No,176.90462,10000.0,High_spent_Large_value_payments,995.23486,2024-04-01,0.0,0,344,28.666666,0.0056208624
CUS_0x1226,11421.51,1030.7925,5,3,14.0,3.0,"Student Loan, Payday Loan, and Home Equity Loan",19,15,15.72,7.0,,1278.12,24.01655809850224,30 Years and 2 Months,Yes,20.892937,55.8899,,316.29642,2024-04-01,1.0,0,362,30.166666,0.11190464
CUS_0x1343,125280.36,10704.03,0,5,3.0,4.0,"Debt Consolidation Loan, Student Loan, Home Equity Loan, and Mortgage Loan",2,5,11.69,0.0,Good,1388.43,32.426284137939646,22 Years and 3 Months,No,305.72278,145.34337,High_spent_Large_value_payments,859.33685,2024-04-01,0.0,0,267,22.25,0.011082584
CUS_0x13c7,69341.52,5919.46,3,3,11.0,1.0,Not Specified,13,9,7.58,8.0,Standard,302.75,41.310443588996094,15 Years and 10 Months,No,54.6054,328.36646,,468.97415,2024-04-01,0.0,0,190,15.833333,0.004366071
CUS_0x13d5,124183.56,10156.63,7,5,5.0,2.0,"Payday Loan, and Student Loan",12,17,11.19,6.0,Good,247.96,37.84311828137015,31 Years and 4 Months,NM,156.30495,78.03562,High_spent_Large_value_payments,1021.32245,2024-04-01,,1,376,31.333334,0.0019967216
CUS_0x1422,57877.95,4531.1625,8,10,15.0,5.0,"Home Equity Loan, Not Specified, Not Specified, Debt Consolidation Loan, and Mortgage Loan",19,13,14.36,15.0,Standard,1805.92,34.802380380094945,20 Years and 0 Months,Yes,204.47246,294.43475,Low_spent_Small_value_payments,244.20901,2024-04-01,1.0,0,240,20.0,0.031202212
CUS_0x14ce,17776.2,1727.35,955,6,34.0,5.0,"Student Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, and Payday Loan",51,12,16.99,14.0,Standard,2221.13,26.029248840375608,18 Years and 11 Months,Yes,57.27596,10000.0,Low_spent_Small_value_payments,346.80386,2024-04-01,1.0,0,227,18.916666,0.12494965
CUS_0x1528,19344.27,1541.0225,5,3,8.0,1.0,Student Loan,14,13,3.28,2.0,Standard,861.19,36.69148954631649,27 Years and 10 Months,No,12.234651,59.053932,Low_spent_Small_value_payments,249.12524,2024-04-01,0.0,0,334,27.833334,0.044519126
CUS_0x1534,24482.38,2242.1983333333333,6,4,9.0,1.0,Student Loan,25,20,8.31,8.0,,725.13,24.2025689114208,25 Years and 8 Months,Yes,15.625748,119.799545,High_spent_Small_value_payments,348.79453,2024-04-01,1.0,0,308,25.666666,0.029618444
CUS_0x1628,17446.07,1245.8391666666666,6,7,15.0,7.0,"Personal Loan, Not Specified, Personal Loan, Home Equity Loan, Mortgage Loan, Auto Loan, and Payday Loan",20,20,7.23,8.0,Standard,2239.2,23.459631480359725,15 Years and 3 Months,Yes,73.09942,113.66114,Low_spent_Small_value_payments,227.82335,2024-04-01,1.0,0,183,15.25,0.12834981
CUS_0x16cf,17206.61,1523.884166666667,10,8,33.0,8.0,"Student Loan, Personal Loan, Mortgage Loan, Auto Loan, Student Loan, Not Specified, Payday Loan, and Auto Loan",38,16,1.85,10.0,,3218.04,32.329236291759045,9 Years and 8 Months,Yes,65.32208,204.4687,Low_spent_Small_value_payments,172.59763,2024-04-01,1.0,0,116,9.666667,0.18702349
