Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1056,16053.86,1196.8216666666667,8,6,24.0,5.0,"Student Loan, Student Loan, Not Specified, Personal Loan, and Debt Consolidation Loan",27,18,0.83,12.0,Bad,2107.76,36.85466926663253,16 Years and 2 Months,Yes,44.86029,154.06862,Low_spent_Small_value_payments,210.75325,2023-04-01,1.0,0,194,16.166666,0.13129303
CUS_0x11fc,38735.57,3187.964166666666,2,4,3.0,2.0,"Payday Loan, and Debt Consolidation Loan",15,11,8.06,2.0,Good,800.94,36.78575375276947,17 Years and 5 Months,No,43.943752,125.365906,Low_spent_Large_value_payments,419.48676,2023-04-01,0.0,0,209,17.416666,0.02067712
CUS_0x1216,20143.27,1550.605833333333,10,8,27.0,2.0,"Not Specified, and Credit-Builder Loan",44,15,9.44,17.0,Standard,1693.73,36.30136464461389,10 Years and 10 Months,Yes,30.35921,141.89656,Low_spent_Small_value_payments,272.8048,2023-04-01,1.0,0,130,10.833333,0.08408416
CUS_0x1285,10692.16,817.0133333333333,8,4,16.0,0.0,,17,12,10.29,4.0,Standard,1350.85,34.60893055195861,32 Years and 0 Months,Yes,0.0,71.94175,Low_spent_Large_value_payments,279.75958,2023-04-01,1.0,0,384,32.0,0.12634023
CUS_0x12be,15717.275,1131.0343164265475,1,5,8.0,1.0,Credit-Builder Loan,-1,8,7.03,1.0,Good,1020.27,26.46211532409237,31 Years and 5 Months,No,152.18147,146.84955,Low_spent_Small_value_payments,257.78488,2023-04-01,0.0,0,377,31.416666,0.06491392
CUS_0x12c1,85760.85,7172.7375,2,6,5.0,4.0,"Student Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",16,3,10.92,3.0,Good,695.2,28.054554003105608,31 Years and 3 Months,No,171.43019,515.1066,Low_spent_Large_value_payments,300.7369,2023-04-01,0.0,0,375,31.25,0.008106263
CUS_0x130b,79005.0,6860.75,5,7,20.0,2.0,"Not Specified, and Student Loan",11,13,2.74,7.0,Standard,876.69,37.97591410053564,27 Years and 4 Months,No,68.49551,308.77716,High_spent_Small_value_payments,568.80237,2023-04-01,0.0,0,328,27.333334,0.01109664
CUS_0x141d,44323.29,3909.6075,10,5,22.0,,"Mortgage Loan, Payday Loan, Mortgage Loan, Payday Loan, and Auto Loan",25,20,19.8,9.0,Bad,3089.47,39.91087514908525,12 Years and 6 Months,NM,184.4058,76.578735,High_spent_Large_value_payments,369.9762,2023-04-01,,1,150,12.5,0.06970309
CUS_0x1431,110525.97,9471.4975,7,7,9.0,5.0,"Not Specified, Not Specified, Not Specified, Payday Loan, and Payday Loan",21,16,10.27,8.0,Standard,993.71,38.92767664409215,8 Years and 11 Months,Yes,267.33517,142.00674,High_spent_Medium_value_payments,787.8078,2023-04-01,1.0,0,107,8.916667,0.008990738
CUS_0x148b,144342.8,12040.566666666666,7,5,11.0,0.0,,5,12,15.52,3.0,Standard,334.24,34.88980776151816,15 Years and 9 Months,Yes,0.0,149.41035,High_spent_Large_value_payments,1294.6464,2023-04-01,1.0,0,189,15.75,0.0023155988
CUS_0x14b4,32473.0,2797.083333333333,4,5,6.0,0.0,,14,-2,8.57,3.0,Good,549.95,33.7165830364718,21 Years and 1 Months,No,0.0,87.696075,High_spent_Small_value_payments,452.01227,2023-04-01,0.0,0,253,21.083334,0.01693561
CUS_0x14ff,14792.57,1181.7141666666666,10,7,20.0,8.0,"Student Loan, Auto Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",54,21,18.8,13.0,Bad,4955.69,29.747240784538164,9 Years and 8 Months,Yes,54.2878,64.352295,High_spent_Small_value_payments,259.5313,2023-04-01,1.0,0,116,9.666667,0.33501208
CUS_0x1537,40430.92,3489.2433333333333,6,8,15.0,9.0,"Mortgage Loan, Personal Loan, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",34,25,4.85,14.0,,1783.53,32.76037932097684,6 Years and 8 Months,Yes,256.84235,27.613958,High_spent_Large_value_payments,304.46802,2023-04-01,1.0,0,80,6.6666665,0.044113018
CUS_0x163c,61465.78,5082.1483333333335,2,3,11.0,1.0,Debt Consolidation Loan,0,10,3.17,2.0,Good,608.87,33.05230838369697,18 Years and 5 Months,No,31.650738,154.64561,Low_spent_Large_value_payments,591.91846,2023-04-01,0.0,0,221,18.416666,0.009905837
CUS_0x1746,36886.06,3292.838333333333,4,5,8.0,7.0,"Personal Loan, Mortgage Loan, Auto Loan, Personal Loan, Student Loan, Personal Loan, and Mortgage Loan",5,18,17.73,8.0,Standard,1347.86,34.4104143473403,19 Years and 10 Months,Yes,133.12881,272.9089,High_spent_Small_value_payments,343.55798,2023-04-01,1.0,0,238,19.833334,0.036541175
CUS_0x1755,13990.925,1309.9104166666666,8,6,18.0,6.0,"Auto Loan, Debt Consolidation Loan, Personal Loan, Mortgage Loan, Debt Consolidation Loan, and Personal Loan",7,7,18.31,9.0,Standard,1313.3,29.387231248022232,20 Years and 0 Months,NM,50.091755,154.55322,Low_spent_Small_value_payments,216.34607,2023-04-01,,1,240,20.0,0.093867995
CUS_0x17d1,27767.57,2355.964166666666,5,7,20.0,0.0,,19,17,9.81,4.0,Standard,1262.27,39.485285512135896,23 Years and 6 Months,Yes,0.0,25.773298,High_spent_Medium_value_payments,459.82312,2023-04-01,1.0,0,282,23.5,0.045458425
CUS_0x1894,20063.03,1460.9191666666666,3,5,15.0,3.0,"Student Loan, Payday Loan, and Credit-Builder Loan",18,6,8.55,10.0,Standard,1598.32,31.132139612670738,10 Years and 2 Months,Yes,36.899063,103.64484,Low_spent_Large_value_payments,275.548,2023-04-01,1.0,0,122,10.166667,0.07966494
CUS_0x18b9,10265.69,1112.4741666666666,9,7,24.0,9.0,"Payday Loan, Home Equity Loan, Not Specified, Personal Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Personal Loan, and Mortgage Loan",61,23,0.68,12.0,Bad,1464.67,30.018850998751898,15 Years and 11 Months,Yes,48.41164,52.965534,Low_spent_Small_value_payments,299.87024,2023-04-01,1.0,0,191,15.916667,0.14267623
CUS_0x1911,66509.88,5708.490000000002,1,4,4.0,1.0,Not Specified,10,3,0.9,0.0,Good,461.03,25.14431484477652,19 Years and 5 Months,NM,30.370735,67.65999,High_spent_Large_value_payments,712.8183,2023-04-01,,1,233,19.416666,0.006931752
CUS_0x1924,17273.83,1276.4858333333334,4,3,8.0,1.0,Payday Loan,3,4,9.68,5.0,Good,210.93,36.13739523734292,21 Years and 7 Months,No,9.457422,71.41733,Low_spent_Medium_value_payments,326.77383,2023-04-01,0.0,0,259,21.583334,0.012210957
CUS_0x192f,69304.04,5695.336666666666,5,7,11.0,7.0,"Not Specified, Personal Loan, Not Specified, Home Equity Loan, Personal Loan, Payday Loan, and Credit-Builder Loan",27,8,7.76,5.0,Standard,1760.52,30.559434720027053,16 Years and 0 Months,Yes,325.4219,69.49446,High_spent_Medium_value_payments,424.6173,2023-04-01,1.0,0,192,16.0,0.02540285
CUS_0x197f,35669.97,3196.4975,5,7,19.0,,"Student Loan, and Home Equity Loan",14,16,14.45,6.0,Standard,657.81,36.66679652925097,16 Years and 6 Months,Yes,57.647957,60.276493,High_spent_Medium_value_payments,451.7253,2023-04-01,1.0,0,198,16.5,0.018441563
CUS_0x1a8d,9970.16,620.8539087177307,7,6,23.0,8.0,"Payday Loan, Debt Consolidation Loan, Payday Loan, Not Specified, Payday Loan, Home Equity Loan, Not Specified, and Debt Consolidation Loan",36,25,19.84,10.0,Bad,2663.53,30.97460005610176,8 Years and 9 Months,Yes,46.99372,46.275692,Low_spent_Small_value_payments,264.308,2023-04-01,1.0,0,105,8.75,0.26715016
CUS_0x1b0f,33559.26,2732.605,6,8,20.0,3.0,"Mortgage Loan, Personal Loan, and Personal Loan",16,21,,12.0,Bad,2115.47,31.418571656646687,9 Years and 0 Months,Yes,77.763855,205.22626,,260.2704,2023-04-01,1.0,0,108,9.0,0.063036844
CUS_0x1b56,49460.16,4270.68,9,6,18.0,5.0,"Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",56,14,17.82,15.0,Standard,1720.99,27.35010801277295,6 Years and 3 Months,Yes,197.6739,154.42601,High_spent_Medium_value_payments,324.96808,2023-04-01,1.0,0,75,6.25,0.034795478
CUS_0x1b59,15400.91,1206.4091666666666,6,5,13.0,4.0,"Student Loan, Auto Loan, Personal Loan, and Mortgage Loan",0,22,16.22,6.0,Standard,854.43,37.71858314164793,18 Years and 5 Months,Yes,71669.0,89.54612,Low_spent_Medium_value_payments,273.91833,2023-04-01,1.0,0,221,18.416666,0.055479188
CUS_0x1be4,28491.46,2273.288333333333,9,7,25.0,7.0,"Personal Loan, Auto Loan, Mortgage Loan, Student Loan, Personal Loan, Student Loan, and Auto Loan",46,21,16.6,14.0,Bad,3603.74,31.74028620392372,6 Years and 11 Months,Yes,127.88497,200.13019,Low_spent_Small_value_payments,189.31367,2023-04-01,1.0,0,83,6.9166665,0.12648492
CUS_0x1c5d,19121.21,1501.434166666667,8,7,15.0,7.0,"Debt Consolidation Loan, Not Specified, Not Specified, Not Specified, Credit-Builder Loan, Credit-Builder Loan, and Not Specified",20,16,13.94,6.0,Standard,448.39,39.24866032677168,15 Years and 4 Months,Yes,79.711655,56.52355,,293.9082,2023-04-01,1.0,0,184,15.333333,0.023449875
CUS_0x1cc0,95189.64,7924.47,5,3,2.0,4.0,"Student Loan, Payday Loan, Not Specified, and Student Loan",5,2,7.74,1.0,Good,722.48,24.952175352849363,25 Years and 5 Months,No,203.66118,57.42083,High_spent_Large_value_payments,771.365,2023-04-01,0.0,0,305,25.416666,0.0075899013
CUS_0x1cd1,51200.46,4108.705,7,9,22.0,5.0,"Not Specified, Auto Loan, Not Specified, Personal Loan, and Credit-Builder Loan",48,22,8.15,7.0,Bad,4126.76,34.75297068277091,13 Years and 5 Months,Yes,151.50227,10000.0,High_spent_Medium_value_payments,410.38513,2023-04-01,1.0,0,161,13.416667,0.08060005
CUS_0x1d7a,14226.81,1238.5675,10,10,24.0,7.0,"Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, Not Specified, Payday Loan, Mortgage Loan, and Home Equity Loan",51,20,26.73,12.0,,3343.19,33.09162028107085,12 Years and 2 Months,NM,43.528507,79.13164,Low_spent_Medium_value_payments,281.1966,2023-04-01,,1,146,12.166667,0.23499225
CUS_0x1def,14411.9,1302.836033432693,6,8,24.0,7.0,"Mortgage Loan, Not Specified, Not Specified, Debt Consolidation Loan, Personal Loan, Mortgage Loan, and Mortgage Loan",20,18,25.8,7.0,Bad,3640.4,39.07075713028121,9 Years and 10 Months,Yes,99.818306,139.31554,Low_spent_Small_value_payments,212.12096,2023-04-01,1.0,0,118,9.833333,0.2525968
