Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1026,170614.28,14463.856666666668,2,6,9.0,2.0,"Payday Loan, and Auto Loan",0,5,0.73,3.0,Good,849.69,31.75752065713533,20 Years and 8 Months,No,208.90749,184.27788,High_spent_Medium_value_payments,1303.2003,2023-10-01,0.0,0,248,20.666666,0.004980181
CUS_0x109b,31641.93,2610.8275,4,6,7.0,3.0,"Personal Loan, Student Loan, and Personal Loan",25,12,3.37,1.0,Standard,583.6,40.34938872423535,20 Years and 5 Months,No,60.3363,84.09048,Low_spent_Small_value_payments,344.65894,2023-10-01,0.0,0,245,20.416666,0.01844388
CUS_0x10ff,16341.075,1292.75625,4,4,6.0,2.0,"Auto Loan, and Student Loan",8,20,,4.0,Standard,684.05,39.405195444591534,17 Years and 1 Months,No,16.96046,151.95413,Low_spent_Small_value_payments,250.36104,2023-10-01,0.0,0,205,17.083334,0.04186077
CUS_0x1100,43062.54,3607.545,6,10,23.0,2.0,"Mortgage Loan, and Student Loan",55,20,19.05,13.0,Standard,2169.75,30.04262296575237,15 Years and 3 Months,Yes,47.499817,71.94659,High_spent_Medium_value_payments,491.3081,2023-10-01,1.0,0,183,15.25,0.050386023
CUS_0x112f,75506.42,6050.201666666668,1,4,5.0,1.0,Auto Loan,1,2,3.44,7.0,Good,1069.19,39.848918502421775,23 Years and 8 Months,No,60.903645,278.29807,Low_spent_Small_value_payments,555.8184,2023-10-01,0.0,0,284,23.666666,0.014160252
CUS_0x1134,15279.545,1517.7916271206154,0,5,8.0,3.0,"Credit-Builder Loan, Mortgage Loan, and Debt Consolidation Loan",1,4,6.99,7.0,Good,168.35,27.60211956243887,30 Years and 10 Months,No,76.53931,17.6801,,349.81393,2023-10-01,0.0,0,370,30.833334,0.011017999
CUS_0x1168,76440.52,6647.043333333334,0,4,9.0,2.0,"Mortgage Loan, and Student Loan",7,2,10.85,4.0,Good,998.47,36.402362376494544,20 Years and 9 Months,No,96.74971,547.8586,Low_spent_Medium_value_payments,300.09604,2023-10-01,0.0,0,249,20.75,0.013062051
CUS_0x12e7,46874.85,4082.237500000001,9,5,15.0,,"Payday Loan, and Personal Loan",50,21,8.0,9.0,Bad,1913.66,34.61525702569519,17 Years and 10 Months,Yes,70.54052,146.98622,Low_spent_Large_value_payments,460.697,2023-10-01,1.0,0,214,17.833334,0.040824875
CUS_0x138e,85918.76,7210.896666666666,3,4,2.0,4.0,"Credit-Builder Loan, Home Equity Loan, Personal Loan, and Home Equity Loan",19,13,3.46,2.0,Good,351.62,25.234645570850518,26 Years and 0 Months,No,276.11334,47.314426,High_spent_Large_value_payments,637.6619,2023-10-01,0.0,0,312,26.0,0.0040924707
CUS_0x147c,39357.45,3125.7875,3,4,6.0,3.0,"Payday Loan, Payday Loan, and Home Equity Loan",10,4,8.16,2.0,,1170.76,35.48153731510921,25 Years and 4 Months,No,85.722374,83.45785,Low_spent_Large_value_payments,413.39853,2023-10-01,0.0,0,304,25.333334,0.029746847
