Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1048,42387.54,3680.295,3.0,7,26.0,7.0,"Personal Loan, Not Specified, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, and Debt Consolidation Loan",9,8,10.34,7.0,Standard,1835.67,28.75306000732747,10 Years and 0 Months,Yes,225.88336,133.51337,High_spent_Small_value_payments,268.63278,2024-02-01,1.0,0,120,10.0,0.04330683
CUS_0x10c0,49454.13,4328.1775,8.0,5,23.0,2.0,"Payday Loan, and Auto Loan",59,23,4.95,8.0,Bad,1388.56,28.97842663428932,13 Years and 4 Months,NM,73.34636,148.54066,Low_spent_Medium_value_payments,459.07806,2024-02-01,,1,160,13.333333,0.028077738
CUS_0x115c,41695.76,3401.646666666667,6.0,7,15.0,9.0,"Not Specified, Credit-Builder Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Student Loan, Mortgage Loan, Debt Consolidation Loan, and Mortgage Loan",24,20,31.99,8.0,Bad,4453.51,26.69776846386521,8 Years and 6 Months,NM,302.80573,85.684166,Low_spent_Large_value_payments,221.67477,2024-02-01,,1,102,8.5,0.10680965
CUS_0x12b6,67104.12,5829.009999999998,9.0,9,19.0,5.0,"Student Loan, Not Specified, Payday Loan, Not Specified, and Auto Loan",28,25,21.54,8.0,Bad,4635.75,27.64402303686195,1 Years and 9 Months,Yes,265.02216,10000.0,Low_spent_Medium_value_payments,391.6203,2024-02-01,1.0,0,21,1.75,0.069082946
CUS_0x12b8,15906.4,1350.5333333333333,9.0,10,21.0,8.0,"Credit-Builder Loan, Student Loan, Debt Consolidation Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",22,21,27.86,6.0,Bad,3167.74,31.08570159781371,10 Years and 11 Months,Yes,91.89338,119.60726,Low_spent_Small_value_payments,213.5527,2024-02-01,1.0,0,131,10.916667,0.19914876
CUS_0x12ef,68898.0,5588.5,7.0,4,11.0,0.0,,24,16,5.8,5.0,Standard,312.14,29.86160695200283,28 Years and 2 Months,No,0.0,195.78899,,613.06104,2024-02-01,0.0,0,338,28.166666,0.0045304657
CUS_0x134d,85324.44,7286.37,5.0,7,18.0,3.0,"Auto Loan, Personal Loan, and Payday Loan",12,12,16.22,7.0,Standard,713.09,28.64542306565239,28 Years and 6 Months,Yes,197.30528,279.8194,High_spent_Medium_value_payments,501.5123,2024-02-01,1.0,0,342,28.5,0.008357395
CUS_0x13c2,60682.11,5179.8425,8.0,5,23.0,5.0,"Home Equity Loan, Debt Consolidation Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",41,18,26.12,9.0,Bad,4899.87,35.24700773699953,9 Years and 5 Months,Yes,195.45148,142.65756,Low_spent_Medium_value_payments,386.5302,2024-02-01,1.0,0,113,9.416667,0.08074654
CUS_0x1414,51093.12,4080.76,8.0,9,25.0,6.0,"Credit-Builder Loan, Payday Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Payday Loan",42,22,27.67,12.0,Bad,3628.5,30.714886675295038,11 Years and 2 Months,Yes,246.0886,330.92236,Low_spent_Small_value_payments,121.06504,2024-02-01,1.0,0,134,11.166667,0.071017385
CUS_0x1470,14156.88,1251.74,3.0,4,4.0,4.0,"Mortgage Loan, Not Specified, Payday Loan, and Home Equity Loan",0,8,8.86,4.0,Good,602.3,31.11071542032609,27 Years and 0 Months,No,57803.0,91.45229,Low_spent_Small_value_payments,287.0637,2024-02-01,0.0,0,324,27.0,0.042544685
CUS_0x15cc,9669.05,925.7541666666666,8.0,6,31.0,6.0,"Credit-Builder Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Auto Loan, and Not Specified",27,23,-4.75,15.0,Bad,1626.12,32.38111701039556,9 Years and 10 Months,Yes,44.19159,49.238724,Low_spent_Small_value_payments,289.1451,2024-02-01,1.0,0,118,9.833333,0.16817784
CUS_0x15da,127014.28,10870.523333333333,7.0,6,14.0,3.0,"Payday Loan, Student Loan, and Not Specified",28,13,,9.0,,245.63,36.14219109482836,9 Years and 1 Months,Yes,215.38486,323.43066,Low_spent_Medium_value_payments,828.2368,2024-02-01,1.0,0,109,9.083333,0.001933877
CUS_0x15f7,60314.22,5004.185,10.0,7,16.0,7.0,"Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Not Specified, and Not Specified",43,13,9.32,14.0,Standard,1902.05,26.78270535305777,17 Years and 5 Months,Yes,219.98132,142.25517,High_spent_Medium_value_payments,388.182,2024-02-01,1.0,0,209,17.416666,0.03153568
CUS_0x1739,14144.48,1206.7066666666667,7.0,9,16.0,6.0,"Auto Loan, Payday Loan, Not Specified, Auto Loan, Home Equity Loan, and Payday Loan",25,18,4.93,17.0,Bad,2537.18,29.748074192916626,11 Years and 9 Months,Yes,47.606163,136.65648,Low_spent_Small_value_payments,321.26895,2024-02-01,1.0,0,141,11.75,0.17937598
CUS_0x178b,43456.5,3437.375,2.0,680,8.0,0.0,,-4,8,0.62,3.0,,389.9,24.298378138643645,31 Years and 5 Months,NM,0.0,398.74744,Low_spent_Small_value_payments,234.99007,2024-02-01,,1,377,31.416666,0.00897219
CUS_0x17ec,30813.68,2109.2054909703334,3.0,3,8.0,4.0,"Auto Loan, Student Loan, Student Loan, and Home Equity Loan",7,10,6.93,2.0,,1312.2,35.3800553201252,18 Years and 10 Months,No,236.65674,198.92522,Low_spent_Large_value_payments,243.9999,2024-02-01,0.0,0,226,18.833334,0.04258498
CUS_0x18f4,35805.25,3106.770833333333,4.0,7,16.0,0.0,,24,15,3.81,2.0,Standard,723.27,37.07935872633704,25 Years and 3 Months,No,0.0,99.908485,High_spent_Medium_value_payments,460.76862,2024-02-01,0.0,0,303,25.25,0.020200111
CUS_0x1914,66149.48,5230.456666666666,8.0,10,30.0,2.0,"Student Loan, and Home Equity Loan",53,20,2.8,12.0,Bad,2576.98,29.47284899329931,13 Years and 8 Months,Yes,101.02849,63.14223,High_spent_Large_value_payments,598.87494,2024-02-01,1.0,0,164,13.666667,0.03895692
CUS_0x1935,17096.25,1669.6875,10.0,8,19.0,7.0,"Payday Loan, Not Specified, Personal Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",56,19,29.72,14.0,Bad,2733.27,30.308910102939528,3 Years and 10 Months,Yes,74.057556,183.1857,Low_spent_Small_value_payments,199.72548,2024-02-01,1.0,0,46,3.8333333,0.15987541
CUS_0x194b,161272.05,13312.336666666668,1.0,7,7.0,3.0,"Not Specified, Student Loan, and Mortgage Loan",14,5,6.94,1.0,Good,705.53,44.519081907438405,19 Years and 9 Months,No,288.01367,241.23393,High_spent_Large_value_payments,1041.9861,2024-02-01,0.0,0,237,19.75,0.004374782
CUS_0x19fc,18390.3,1626.525,9.0,10,26.0,6.0,"Not Specified, Debt Consolidation Loan, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Student Loan",49,19,24.89,10.0,Bad,3383.55,39.39272035328592,0 Years and 11 Months,Yes,52.422054,69.12231,Low_spent_Medium_value_payments,321.10812,2024-02-01,1.0,0,11,0.9166667,0.18398558
