Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1087,42153.13,3377.7608333333333,5,4,10.0,3.0,"Payday Loan, Not Specified, and Payday Loan",10,9,4.81,7.0,Good,1027.64,26.34447694521021,28 Years and 5 Months,No,79.299614,80.6249,High_spent_Small_value_payments,437.85156,2024-09-01,0.0,0,341,28.416666,0.024378736
CUS_0x1138,154868.23,13051.686666666665,2,5,10.0,0.0,,14,3,4.16,6.0,Good,242.75,42.320068058227136,29 Years and 11 Months,No,0.0,759.5939,,825.57477,2024-09-01,0.0,0,359,29.916666,0.0015674615
CUS_0x121b,33209.27,2954.439166666666,1,6,8.0,2.0,"Debt Consolidation Loan, and Not Specified",24,4,8.99,4.0,,743.65,30.248115138975468,17 Years and 5 Months,No,54.263165,272.15103,Low_spent_Small_value_payments,259.02972,2024-09-01,0.0,0,209,17.416666,0.022392845
CUS_0x1232,14937.49,1142.7908333333332,8,8,22.0,7.0,"Student Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Student Loan, Home Equity Loan, and Student Loan",43,15,24.17,9.0,Bad,3699.44,23.12096333226524,13 Years and 9 Months,NM,50.960876,104.14503,Low_spent_Medium_value_payments,239.17319,2024-09-01,,1,165,13.75,0.24766141
CUS_0x140e,90894.08,7744.506666666667,5,5,1.0,4.0,"Personal Loan, Student Loan, Student Loan, and Payday Loan",9,13,10.12,5.0,Good,49.52,37.51833045736621,19 Years and 11 Months,No,259.74704,237.86531,High_spent_Medium_value_payments,526.8383,2024-09-01,0.0,0,239,19.916666,0.00054480997
CUS_0x1425,34758.2,2979.5166666666664,1,2,1169.0,3.0,"Not Specified, Student Loan, and Debt Consolidation Loan",3,7,8.81,1.0,,1005.29,30.68952859697453,21 Years and 0 Months,No,79.56813,167.21962,Low_spent_Small_value_payments,341.1639,2024-09-01,0.0,0,252,21.0,0.028922385
CUS_0x146a,25744.12,1923.3433333333328,6,4,14.0,1.0,Debt Consolidation Loan,7,19,7.16,1.0,Standard,1118.51,24.68769240711638,25 Years and 9 Months,NM,12.332013,80.12216,Low_spent_Medium_value_payments,379.88016,2024-09-01,,1,309,25.75,0.043447204
CUS_0x14c2,67978.8,5803.9000000000015,9,5,27.0,9.0,"Mortgage Loan, Student Loan, Auto Loan, Not Specified, Student Loan, Auto Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",38,18,18.41,15.0,Bad,4683.95,31.20644298755257,9 Years and 2 Months,Yes,301.99216,170.81448,Low_spent_Medium_value_payments,387.58334,2024-09-01,1.0,0,110,9.166667,0.0689031
CUS_0x14f1,40701.88,3309.8233333333333,8,9,26.0,3.0,"Not Specified, Home Equity Loan, and Home Equity Loan",31,16,10.86,13.0,Standard,2052.1,32.78586748525254,6 Years and 6 Months,Yes,72.23858,115.75632,High_spent_Small_value_payments,402.98743,2024-09-01,1.0,0,78,6.5,0.05041782
CUS_0x14f6,24466.5,2325.875,4,7,6.0,3.0,"Mortgage Loan, Payday Loan, and Not Specified",23,19,7.41,4.0,,858.45,39.02210560847077,31 Years and 0 Months,Yes,41.129093,51.898174,High_spent_Small_value_payments,399.56024,2024-09-01,1.0,0,372,31.0,0.03508675
