Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x1009,52312.68,4250.39,6,5,17.0,4.0,"Not Specified, Home Equity Loan, Credit-Builder Loan, and Payday Loan",5,18,9.73,4.0,,202.68,40.286996673783,31 Years and 0 Months,Yes,108.36647,58.66019,High_spent_Medium_value_payments,508.01233,2025-01-01,1.0,0,372,31.0,0.003874395
CUS_0x1098,20652.98,1468.081666666667,7,5,21.0,2.0,"Auto Loan, and Payday Loan",24,10,8.58,8.0,Standard,1859.53,37.44110091296552,18 Years and 11 Months,NM,33.238358,54.603386,Low_spent_Small_value_payments,348.96643,2025-01-01,,1,227,18.916666,0.090036884
CUS_0x109f,130435.86,10623.655,4,846,9.0,2.0,"Home Equity Loan, and Home Equity Loan",13,1,12.85,0.0,Good,942.71,34.78470397665838,29 Years and 11 Months,NM,188.18613,1070.7307,Low_spent_Medium_value_payments,81.14194,2025-01-01,,1,359,29.916666,0.007227384
CUS_0x10b6,5691341.0,1712.969166666667,7,3,19.0,3.0,"Payday Loan, Credit-Builder Loan, and Debt Consolidation Loan",6,12,1.23,1.0,Standard,277.93,40.27854125759779,18 Years and 4 Months,No,37.99638,65.37216,High_spent_Small_value_payments,327.92838,2025-01-01,0.0,0,220,18.333334,4.8833834e-05
CUS_0x10e2,43133.85,3432.487500000001,10,10,31.0,7.0,"Personal Loan, Auto Loan, Not Specified, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, and Credit-Builder Loan",43,24,6.41,11.0,Bad,2504.1,27.11586056380063,10 Years and 9 Months,Yes,151.28726,67.89251,High_spent_Large_value_payments,364.069,2025-01-01,1.0,0,129,10.75,0.058054175
CUS_0x114b,107118.96,9104.58,5,7,5.0,3.0,"Payday Loan, Auto Loan, and Not Specified",24,8,10.49,3.0,Standard,1049.33,29.111560568760147,30 Years and 10 Months,Yes,53636.0,815.4768,Low_spent_Medium_value_payments,235.41522,2025-01-01,1.0,0,370,30.833334,0.009795931
CUS_0x11b7,70099.04,5420.165108200587,1,1,10.0,3.0,"Mortgage Loan, Personal Loan, and Student Loan",5,6,9.85,5.0,Good,498.61,28.95181592765235,24 Years and 4 Months,No,790.3395,134.97006,High_spent_Medium_value_payments,601.9707,2025-01-01,0.0,0,292,24.333334,0.007112936
CUS_0x11c1,29902.22,2230.851666666667,6,3,12.0,3.0,"Payday Loan, Personal Loan, and Student Loan",9,13,9.57,0.0,Standard,533.71,38.3218305566926,20 Years and 2 Months,Yes,66.21033,44.11332,,352.7615,2025-01-01,1.0,0,242,20.166666,0.017848508
CUS_0x11d9,87538.24,6183.897311926858,2,4,3.0,0.0,,11,6,4.6,2.0,,41.82,30.91408081868636,25 Years and 3 Months,No,955.956,235.85957,High_spent_Small_value_payments,738.1258,2025-01-01,0.0,0,303,25.25,0.00047773405
CUS_0x120d,18743.074,1330.9229166666669,2,7,4.0,4.0,"Home Equity Loan, Not Specified, Not Specified, and Personal Loan",7,12,9.46,0.0,Good,183.15,34.88858652624127,22 Years and 8 Months,No,57.801815,140.0755,Low_spent_Small_value_payments,225.21498,2025-01-01,0.0,0,272,22.666666,0.009771609
CUS_0x1258,44955.64,3878.303333333333,4,6,20.0,0.0,,25,9,17.2,4.0,Standard,766.63,38.79470512627208,17 Years and 3 Months,Yes,0.0,70.33669,High_spent_Medium_value_payments,567.49365,2025-01-01,1.0,0,207,17.25,0.017053032
CUS_0x130c,9203.725,1048.9770833333332,10,5,18.0,7.0,"Student Loan, Mortgage Loan, Not Specified, Home Equity Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",37,21,1.8,11.0,,2338.29,24.21894226717897,8 Years and 8 Months,NM,31.497066,94.48429,Low_spent_Large_value_payments,248.91635,2025-01-01,,1,104,8.666667,0.2540591
CUS_0x133d,15307.26,1097.605,2,1,3.0,0.0,,5,1,4.89,3.0,Good,705.9,38.92848361223899,24 Years and 10 Months,No,0.0,136.61655,Low_spent_Small_value_payments,354.70822,2025-01-01,0.0,0,298,24.833334,0.046115376
CUS_0x133f,100914.39,8546.5325,5,5,16.0,5.0,"Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",28,9,19.35,4.0,Standard,1410.49,39.91276190688407,8 Years and 9 Months,Yes,242.96605,245.3429,High_spent_Medium_value_payments,616.3443,2025-01-01,1.0,0,105,8.75,0.013977095
CUS_0x13e4,62475.57,5307.2975,7,7,28.0,5.0,"Mortgage Loan, Student Loan, Student Loan, Home Equity Loan, and Personal Loan",25,16,20.37,11.0,Bad,3523.03,38.93791341448295,14 Years and 8 Months,NM,177.63396,134.79768,High_spent_Large_value_payments,458.2981,2025-01-01,,1,176,14.666667,0.056390524
CUS_0x1463,95534.61,8015.2175,6,911,11.0,0.0,,27,14,3.92,0.0,Standard,1273.05,34.827544635467284,33 Years and 0 Months,NM,0.0,229.31647,High_spent_Small_value_payments,832.20526,2025-01-01,,1,396,33.0,0.013325538
CUS_0x1499,100887.72,8271.31,5,7,19.0,4.0,"Credit-Builder Loan, Home Equity Loan, Not Specified, and Payday Loan",18,14,11.92,1.0,,491.35,27.53617371242432,20 Years and 5 Months,No,257.33636,547.0614,High_spent_Small_value_payments,282.73322,2025-01-01,0.0,0,245,20.416666,0.0048702657
