Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x100b,113781.39,9549.7825,1,4,1.0,0.0,,14,8,8.34,4.0,Good,1030.2,28.59294254083936,15 Years and 10 Months,No,0.0,617.0793,High_spent_Small_value_payments,597.899,2024-03-01,0.0,0,190,15.833333,0.009054204
CUS_0x1096,12931.56,1348.63,4,4,9.0,3.0,"Not Specified, Debt Consolidation Loan, and Home Equity Loan",18,20,18.51,3.0,Standard,752.86,27.70974959154035,21 Years and 4 Months,Yes,20.579155,105.56661,Low_spent_Small_value_payments,298.71722,2024-03-01,1.0,0,256,21.333334,0.058218807
CUS_0x111c,71809.76,6168.1466666666665,7,7,17.0,8.0,"Debt Consolidation Loan, Not Specified, Home Equity Loan, Auto Loan, Home Equity Loan, Payday Loan, Mortgage Loan, and Personal Loan",52,15,1.58,7.0,,4439.92,34.46230520977181,6 Years and 11 Months,Yes,297.9177,91.85937,High_spent_Large_value_payments,467.03763,2024-03-01,1.0,0,83,6.9166665,0.061828922
CUS_0x112d,14728.21,1480.3508333333332,10,9,31.0,,"Payday Loan, Personal Loan, Not Specified, Not Specified, and Personal Loan",49,11,9.27,7.0,,2390.37,31.96601770183103,16 Years and 11 Months,Yes,41.58565,103.23082,Low_spent_Small_value_payments,311.1973,2024-03-01,1.0,0,203,16.916666,0.16229875
CUS_0x1204,18829.82,1578.1516666666666,8,8,24.0,4.0,"Mortgage Loan, Personal Loan, Payday Loan, and Debt Consolidation Loan",23,6,12.36,13.0,Standard,1752.02,28.93620104070208,9 Years and 0 Months,Yes,34.90701,145.3163,Low_spent_Large_value_payments,282.95023,2024-03-01,1.0,0,108,9.0,0.09304497
CUS_0x12af,33799.36,2944.613333333333,5,3,19.0,4.0,"Personal Loan, Not Specified, Mortgage Loan, and Personal Loan",15,13,22.35,5.0,Standard,173.76,28.18336167434736,6 Years and 11 Months,Yes,75.098076,235.38234,Low_spent_Large_value_payments,253.98091,2024-03-01,1.0,0,83,6.9166665,0.0051409258
CUS_0x12cb,45188.52,3868.7100000000014,9,10,22.0,7.0,"Home Equity Loan, Student Loan, Home Equity Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Home Equity Loan",44,20,10.45,11.0,Standard,1960.28,30.69063148859857,15 Years and 5 Months,Yes,154.35745,150.5001,High_spent_Small_value_payments,342.01343,2024-03-01,1.0,0,185,15.416667,0.043380044
CUS_0x12fc,128450.32,10943.193333333336,1,5,4.0,3.0,"Home Equity Loan, Student Loan, and Personal Loan",8,2,6.66,4.0,Good,23.79,29.21807000248537,30 Years and 9 Months,NM,161.48753,845.0664,Low_spent_Medium_value_payments,367.7654,2024-03-01,,1,369,30.75,0.0001852078
CUS_0x144c,15948.285,1625.02375,4,4,5.0,3.0,"Auto Loan, Student Loan, and Payday Loan",8,9,3.42,6.0,Good,1068.42,38.7493658781141,25 Years and 2 Months,No,23.813211,29.667957,High_spent_Medium_value_payments,359.0212,2024-03-01,0.0,0,302,25.166666,0.06699278
CUS_0x1546,15359.33,1484.3629985146094,7,5,13.0,6.0,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, Auto Loan, and Not Specified",25,10,13.11,6.0,Standard,1631.85,28.52920702810998,15 Years and 0 Months,Yes,127.58726,45.81244,Low_spent_Medium_value_payments,335.9759,2024-03-01,1.0,0,180,15.0,0.10624487
CUS_0x1591,150746.88,12589.24,0,5,11.0,0.0,,2,4,1.31,3.0,Good,696.58,36.90124922137392,30 Years and 2 Months,No,0.0,1103.3564,Low_spent_Medium_value_payments,435.56754,2024-03-01,0.0,0,362,30.166666,0.004620859
CUS_0x15d5,72207.52,5881.293333333334,6,7,21.0,5.0,"Home Equity Loan, Debt Consolidation Loan, Not Specified, Not Specified, and Auto Loan",44,28,8.61,16.0,Bad,1803.68,33.78807101697706,13 Years and 4 Months,Yes,287.62378,284.32257,High_spent_Small_value_payments,276.18298,2024-03-01,1.0,0,160,13.333333,0.024979115
