Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date,is_min_pay_only,min_pay_info_missing,credit_history_months,credit_history_years,dti
CUS_0x10dd,105645.6,9090.8,4,3,5.0,4.0,"Credit-Builder Loan, Student Loan, Payday Loan, and Personal Loan",28,19,2.41,4.0,,1336.91,40.455481525263146,21 Years and 4 Months,No,315.4061,170.89919,High_spent_Large_value_payments,662.7747,2024-06-01,0.0,0,256,21.333334,0.012654669
CUS_0x1109,76284.72,6451.06,6,10,18.0,6.0,"Home Equity Loan, Credit-Builder Loan, Auto Loan, Not Specified, Payday Loan, and Mortgage Loan",24,12,6.69,11.0,Standard,1957.32,29.3644336737857,20 Years and 1 Months,Yes,222.959,163.64948,High_spent_Medium_value_payments,508.49753,2024-06-01,1.0,0,241,20.083334,0.025658088
CUS_0x1286,33642.07,2509.505833333333,7,3,12.0,2.0,"Debt Consolidation Loan, and Not Specified",22,8,0.14,8.0,Standard,696.57,32.07386883283608,22 Years and 11 Months,No,29.563932,10000.0,High_spent_Medium_value_payments,430.54898,2024-06-01,0.0,0,275,22.916666,0.020705326
CUS_0x12a8,103092.27,8311.0225,3,6,10.0,4.0,"Not Specified, Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",22,15,15.53,4.0,Standard,300.65,39.79152936733932,13 Years and 8 Months,Yes,328.60483,65.923935,High_spent_Large_value_payments,676.5735,2024-06-01,1.0,0,164,13.666667,0.0029163193
CUS_0x1309,106876.77,9149.3975,4,5,12.0,1.0,Not Specified,21,20,8.24,4.0,Good,356.07,32.777617530254595,29 Years and 5 Months,No,62.24258,119.84314,High_spent_Large_value_payments,972.854,2024-06-01,0.0,0,353,29.416666,0.003331594
CUS_0x13f8,145858.88,11878.906666666668,5,4,7.0,4.0,"Auto Loan, Student Loan, Credit-Builder Loan, and Personal Loan",0,6,5.91,1.0,,1321.93,39.01039483171687,30 Years and 4 Months,No,262.40067,169.49536,High_spent_Large_value_payments,995.9946,2024-06-01,0.0,0,364,30.333334,0.009063076
CUS_0x1472,15512.055,1431.67125,3,4,13.0,5.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Mortgage Loan",10,9,16.95,9.0,Standard,865.3,34.679209378948634,12 Years and 0 Months,Yes,48.133045,182.13603,Low_spent_Small_value_payments,202.89806,2024-06-01,1.0,0,144,12.0,0.055782422
CUS_0x15a3,16490.8,1574.2333333333331,1,3,5.0,2.0,"Student Loan, and Payday Loan",6,8,-3.5,3.0,Good,1015.0,27.120114277847787,21 Years and 6 Months,No,17.10948,136.75095,Low_spent_Small_value_payments,293.5629,2024-06-01,0.0,0,258,21.5,0.061549466
CUS_0x15f4,93712.29,7832.357500000001,6,4,10.0,0.0,,15,20,15.44,5.0,Standard,20.09,37.13005147786682,30 Years and 11 Months,Yes,33406.0,623.3371,Low_spent_Medium_value_payments,439.89868,2024-06-01,1.0,0,371,30.916666,0.00021437957
CUS_0x15f8,69840.02,5874.001666666668,6,5,10.0,1.0,Payday Loan,21,8,8.42,4.0,Good,651.86,40.276293162818725,19 Years and 2 Months,No,49.69735,161.05925,,630.79553,2024-06-01,0.0,0,230,19.166666,0.009333616
CUS_0x1640,102910.11,8707.8425,7,6,11.0,2.0,"Home Equity Loan, and Mortgage Loan",29,15,19.1,8.0,Standard,930.24,32.1791560489744,20 Years and 4 Months,Yes,166.04832,649.9143,Low_spent_Medium_value_payments,334.8216,2024-06-01,1.0,0,244,20.333334,0.009039345
CUS_0x1699,59962.52,4976.876666666666,3,7,28.0,5.0,"Mortgage Loan, Mortgage Loan, Mortgage Loan, Home Equity Loan, and Not Specified",26,12,,11.0,Standard,2660.36,34.1706405487926,17 Years and 3 Months,Yes,140.26283,120.5693,,506.85553,2024-06-01,1.0,0,207,17.25,0.04436705
CUS_0x16b1,67412.2,5911.6833333333325,6,5,7.0,2.0,"Credit-Builder Loan, and Home Equity Loan",23,12,18.7,9.0,Standard,858.85,37.420087939224615,28 Years and 9 Months,Yes,106.59293,10000.0,High_spent_Medium_value_payments,508.87146,2024-06-01,1.0,0,345,28.75,0.012740275
CUS_0x16c4,8473.795,512.1495833333332,4,7,7.0,,"Mortgage Loan, Personal Loan, and Not Specified",20,14,12.78,10.0,Standard,1040.14,35.327899012644245,17 Years and 9 Months,Yes,16.798847,25.574959,,298.84116,2024-06-01,1.0,0,213,17.75,0.12274784
